gender,nationality,age,education_level,education_field,marital_status,family_residence,region,department,contract_type,employment_type,employee_status,job_level,job_title,performance_rating,remote_status,business_trips,hours_worked,overtime_hours,hourly_rate,weekly_earnings,bonus,percent_salary_hike,annual_bonus,tenure_years,work-life_balance,distance_from_home
Female,Saudi,39,High School,Social Science,Unmarried,Within district,Dammam,HR,Zero Hours,FullTime,Active,L1,Media,3,Remote,Travels rarely,40.629,3.313,16.919,650.229,0.257,0.108,4988.166,26.753,4.365,17.946
Male,Saudi,26,High School,Communication,Unmarried,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Sales,2,On Site,Travels rarely,39.878,6.788,10.776,574.573,0.0,0.0,0.0,13.663,3.397,27.401
Male,Saudi,27,High School,Humanities,Married,Other district,Jubail,IT,Permanent,PartTime,Non-Active,L1,Media,3,On Site,Travels rarely,18.6,1.914,13.593,346.386,0.0,0.0,0.0,12.897,2.542,16.136
Male,Expat_Arab,25,High School,Social Science,Unmarried,Within district,Dammam,IT,Fixed Term,FullTime,Active,L1,Sales,3,On Site,Travels rarely,40.008,6.803,15.828,560.829,0.146,0.137,3057.802,9.198,4.358,21.437
Male,Saudi,21,High School,Communication,Married,Within district,Dammam,HR,Fixed Term,PartTime,Active,L2,Media,4,Hybrid,Travels rarely,23.513,1.232,14.832,507.604,0.039,0.096,1628.175,10.731,3.749,29.551
Male,Saudi,53,High School,Business,Married,Within district,Dammam,HR,Permanent,PartTime,Active,L1,Media,3,On Site,Travels rarely,21.155,0.0,16.38,479.268,0.131,0.064,4160.554,15.26,4.77,21.166
Female,Saudi,42,High School,STEM,Unmarried,Other district,Dammam,HR,Internship,PartTime,Active,L1,Media,3,Remote,Travels often,20.919,0.297,18.734,356.87,0.05,0.122,1005.128,20.637,4.78,36.713
Female,Saudi,31,High School,Business,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Analyst,4,Hybrid,Travels rarely,39.429,5.832,12.826,829.466,0.162,0.147,10049.612,16.612,3.212,30.837
Female,Saudi,54,Bachelors,Humanities,Unmarried,Within district,Khobar,HR,Fixed Term,FullTime,Active,L1,Manager,5,Hybrid,Travels rarely,38.616,0.975,15.234,927.143,0.301,0.0,20309.655,16.844,3.521,15.936
Male,Expat_Arab,18,High School,Humanities,Married,Other district,Dammam,IT,Permanent,FullTime,Active,L2,Analyst,4,On Site,Travels often,39.93,3.898,13.043,496.843,0.123,0.0,4454.097,15.07,4.152,31.716
Male,Saudi,19,Bachelors,Business,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Sales,3,On Site,Travels rarely,40.504,2.573,17.168,1140.423,0.315,0.2,16192.691,17.518,3.754,12.598
Female,Saudi,25,High School,STEM,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Sales,3,Hybrid,Travels rarely,41.019,4.718,16.995,728.263,0.188,0.0,9319.182,18.74,4.119,18.564
Male,Saudi,39,High School,STEM,Married,Within district,Dammam,Finance,Permanent,FullTime,Active,L1,Designer,1,On Site,Travels rarely,38.729,5.797,16.358,607.561,0.4,0.2,13822.616,12.801,3.696,13.779
Female,Saudi,38,High School,Communication,Married,Within district,Khobar,HR,Permanent,FullTime,Active,L1,Media,1,Remote,Travels rarely,38.831,2.829,14.574,829.504,0.0,0.008,0.0,18.978,5.0,21.234
Male,Saudi,37,High School,STEM,Unmarried,Within district,Dammam,HR,Fixed Term,FullTime,Active,L1,Manager,2,Hybrid,Travels often,41.092,4.738,17.007,713.379,0.0,0.0,0.0,22.067,3.838,11.404
Male,Saudi,47,High School,Business,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,3,Hybrid,Travels rarely,38.909,2.865,20.45,1098.204,0.0,0.149,0.0,4.814,4.253,9.702
Male,Saudi,56,High School,Humanities,Unmarried,Within district,Riyadh,HR,Permanent,FullTime,Active,L1,Analyst,3,Hybrid,Travels rarely,40.113,2.413,11.48,369.273,0.0,0.172,0.0,23.568,3.06,24.7
Male,Expat_Asia,43,High School,Humanities,Married,Within district,Dammam,HR,Fixed Term,FullTime,Active,L1,Media,2,On Site,Travels rarely,41.757,8.262,11.697,511.013,0.006,0.0,437.0,26.702,4.637,19.974
Male,Saudi,54,High School,STEM,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Sales,3,On Site,Travels rarely,40.604,0.0,13.761,451.802,0.005,0.0,238.729,17.177,3.564,13.861
Female,Saudi,61,High School,Humanities,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L2,Media,3,Remote,Travels rarely,41.044,4.393,19.238,726.917,0.0,0.074,0.0,8.534,3.257,26.941
Male,Saudi,33,High School,Business,Married,Within district,Dammam,HR,Internship,FullTime,Active,L1,Media,5,Hybrid,Travels rarely,40.057,5.079,12.999,458.29,0.0,0.157,0.0,23.612,4.364,15.327
Male,Saudi,44,Bachelors,STEM,Unmarried,Within district,Dammam,HR,Permanent,FullTime,Active,L2,Manager,5,On Site,Travels often,40.159,0.0,21.558,1836.948,0.094,0.146,10059.886,16.908,3.771,17.99
Male,Saudi,18,High School,Business,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L2,Designer,3,Hybrid,Travels rarely,40.99,8.938,21.763,1663.863,0.082,0.038,11692.652,17.021,4.259,18.434
Male,Saudi,51,High School,Humanities,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,3,On Site,Travels rarely,40.92,13.454,13.368,425.277,0.203,0.052,4621.79,20.742,2.801,19.273
Male,Saudi,44,High School,STEM,Unmarried,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,1,Hybrid,Travels often,41.872,4.201,20.327,1717.327,0.042,0.0,7380.206,10.9,2.937,13.337
Male,Saudi,61,Bachelors,Humanities,Married,Within district,Khobar,HR,Permanent,FullTime,Active,L1,Designer,4,On Site,Travels rarely,40.643,3.876,11.583,340.215,0.012,0.067,168.658,15.85,4.451,12.148
Male,Expat_Arab,38,High School,Humanities,Unmarried,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Sales,3,On Site,Travels rarely,39.429,7.146,14.914,790.991,0.111,0.0,5913.445,12.815,3.18,21.853
Male,Saudi,64,High School,Humanities,Married,Within district,Dammam,HR,Internship,PartTime,Active,L1,Sales,3,Remote,Travels rarely,22.366,3.95,14.32,268.874,0.119,0.0,1017.235,10.47,4.962,19.034
Female,Saudi,51,High School,Business,Unmarried,Within district,Dammam,Finance,Internship,FullTime,Active,L4,Designer,3,Hybrid,Travels rarely,41.722,3.482,32.6,4079.878,0.041,0.136,5755.812,17.455,3.394,8.1
Female,Saudi,58,High School,STEM,Unmarried,Within district,Dammam,HR,Permanent,FullTime,Non-Active,L1,Media,4,Hybrid,Travels rarely,39.325,5.272,19.56,1160.753,0.214,0.193,15230.843,6.344,4.424,19.115
Female,Saudi,31,Masters,Social Science,Married,Within district,Dammam,HR,Internship,PartTime,Active,L1,Sales,3,On Site,Travels rarely,21.984,0.0,16.881,331.121,0.211,0.08,1452.667,11.534,3.813,22.425
Male,Expat_Arab,21,Bachelors,Humanities,Married,Within district,Dammam,Finance,Internship,FullTime,Active,L1,Media,4,On Site,Travels rarely,40.402,7.008,12.018,248.385,0.0,0.0,0.0,19.067,3.361,30.09
Male,Expat_Arab,27,High School,Business,Married,Other district,Dammam,HR,Permanent,FullTime,Active,L1,Manager,3,Hybrid,Travels rarely,40.61,0.0,13.774,568.519,0.0,0.0,0.0,11.502,4.587,15.643
Male,Expat_Asia,41,High School,Business,Married,Within district,Dammam,Finance,Internship,FullTime,Active,L1,Analyst,3,On Site,Travels rarely,40.065,9.496,18.336,1692.926,0.362,0.2,38135.209,28.018,3.278,14.184
Male,Saudi,33,High School,Communication,Unmarried,Within district,Dammam,HR,Permanent,PartTime,Active,L3,Media,3,On Site,Travels rarely,24.977,0.096,23.516,1324.458,0.0,0.2,0.0,23.725,4.397,13.5
Male,Saudi,52,High School,Business,Unmarried,Within district,Khobar,HR,Fixed Term,PartTime,Active,L2,Sales,3,On Site,Travels rarely,17.861,1.894,23.094,1007.527,0.0,0.015,0.0,13.376,3.759,19.049
Male,Saudi,36,High School,Humanities,Unmarried,Other district,Dammam,HR,Internship,FullTime,Active,L1,Manager,4,On Site,Travels rarely,40.752,2.301,12.295,488.591,0.101,0.176,2171.271,13.26,2.434,15.132
Male,Saudi,47,High School,Humanities,Married,Within district,Dammam,HR,Zero Hours,FullTime,Active,L1,Designer,4,On Site,Travels rarely,39.89,2.801,10.814,503.554,0.291,0.2,10570.923,11.117,2.62,27.955
Male,Saudi,26,Bachelors,Business,Married,Within district,Dammam,HR,Fixed Term,PartTime,Active,L1,Media,3,On Site,Travels rarely,21.053,0.89,15.556,313.239,0.0,0.164,0.0,10.482,3.2,36.541
Male,Saudi,40,High School,Humanities,Married,Within district,Dammam,HR,Fixed Term,FullTime,Active,L1,Designer,3,On Site,Travels rarely,39.494,0.0,9.376,396.852,0.121,0.0,2091.588,17.23,3.61,19.898
Male,Saudi,22,High School,Business,Married,Within district,Khobar,HR,Internship,FullTime,Active,L2,Manager,3,Remote,Travels rarely,41.208,6.094,23.389,2383.597,0.111,0.11,19901.53,9.622,4.067,24.036
Male,Saudi,22,High School,Humanities,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Sales,3,On Site,Travels rarely,42.13,5.585,12.881,760.417,0.065,0.0,2357.4,12.935,2.333,22.54
Male,Saudi,54,High School,Communication,Unmarried,Other district,Dammam,HR,Internship,FullTime,Active,L1,Media,4,On Site,Travels rarely,39.695,8.676,12.012,487.073,0.126,0.19,2706.142,10.842,4.021,19.184
Female,Expat_Asia,38,High School,Business,Unmarried,Other district,Dammam,HR,Permanent,FullTime,Active,L1,Analyst,4,On Site,Travels rarely,42.174,3.44,15.742,843.592,0.0,0.2,0.0,40.0,3.075,29.274
Female,Saudi,24,High School,Social Science,Unmarried,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Designer,3,On Site,Travels often,39.215,9.655,13.371,1000.142,0.029,0.2,2405.405,13.069,3.407,24.321
Male,Saudi,38,High School,Communication,Unmarried,Other district,Dammam,HR,Permanent,PartTime,Active,L1,Manager,3,Hybrid,Travels rarely,21.223,0.0,14.137,635.705,0.14,0.076,2758.115,16.727,4.127,15.846
Male,Expat_Arab,29,High School,Business,Married,Within district,Dammam,HR,Fixed Term,FullTime,Active,L1,Manager,3,Hybrid,Travels rarely,41.172,7.259,15.258,719.153,0.111,0.118,6127.546,7.38,3.611,17.16
Male,Saudi,61,High School,Communication,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Designer,3,Hybrid,Travels rarely,42.078,8.022,15.435,490.034,0.215,0.062,13022.011,13.847,3.904,16.253
Male,Saudi,25,Bachelors,STEM,Married,Within district,Dammam,HR,Internship,FullTime,Active,L1,Media,3,On Site,Travels rarely,40.591,0.0,19.692,1007.932,0.0,0.0,0.0,13.224,2.496,24.846
Male,Saudi,38,High School,Communication,Married,Other district,Dammam,IT,Internship,FullTime,Active,L1,Designer,3,On Site,Travels often,40.065,7.912,10.364,488.017,0.028,0.043,383.031,15.939,3.322,27.236
Male,Saudi,30,High School,Communication,Married,Within district,Dammam,Sales,Permanent,FullTime,Active,L1,Media,4,Hybrid,Travels rarely,41.351,9.987,12.619,424.192,0.167,0.137,2905.095,28.292,3.492,23.909
Male,Saudi,18,High School,Humanities,Married,Within district,Dammam,Finance,Fixed Term,FullTime,Active,L1,Designer,3,Hybrid,Travels often,41.116,6.206,13.046,901.316,0.0,0.0,0.0,19.726,3.331,8.598
Male,Saudi,22,High School,Communication,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Designer,3,Hybrid,Travels rarely,40.878,3.089,12.506,583.473,0.0,0.0,0.0,17.004,3.514,18.44
Male,Expat_Arab,46,High School,Communication,Married,Within district,Dammam,HR,Internship,PartTime,Active,L2,Media,4,On Site,Travels rarely,24.755,2.335,12.131,497.244,0.184,0.0,4367.243,24.899,3.474,17.526
Male,Saudi,35,High School,STEM,Unmarried,Other district,Dammam,HR,Fixed Term,PartTime,Active,L2,Media,3,On Site,Travels rarely,21.551,0.08,22.883,1728.473,0.098,0.2,12671.449,19.101,4.446,22.028
Male,Saudi,42,High School,STEM,Unmarried,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,3,On Site,Travels rarely,40.227,5.407,17.734,1162.834,0.018,0.106,959.977,12.672,3.295,30.151
Male,Saudi,18,High School,Social Science,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Analyst,4,On Site,Travels rarely,39.327,4.817,15.042,598.374,0.126,0.0,2384.241,16.341,3.989,22.656
Male,Expat_Asia,53,High School,Humanities,Married,Within district,Dammam,HR,Fixed Term,PartTime,Active,L2,Media,3,Hybrid,Travels rarely,16.222,1.511,19.397,346.148,0.134,0.2,2618.241,14.057,3.344,16.411
Male,Expat_Arab,55,High School,STEM,Unmarried,Within district,Dammam,Sales,Permanent,FullTime,Active,L1,Sales,3,Hybrid,Travels rarely,38.629,0.0,19.411,440.364,0.245,0.048,6088.754,11.234,3.79,15.881
Male,Saudi,43,High School,Business,Unmarried,Other district,Alhasa,HR,Permanent,FullTime,Active,L1,Sales,2,On Site,Travels rarely,38.848,6.101,16.416,841.055,0.0,0.0,0.0,5.366,4.659,25.006
Male,Saudi,37,Bachelors,STEM,Married,Other district,Dammam,HR,Permanent,PartTime,Active,L1,Media,3,On Site,Travels rarely,16.55,0.936,17.824,520.316,0.315,0.2,4480.134,7.583,3.849,35.866
Male,Saudi,59,High School,Business,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Manager,3,Hybrid,Travels rarely,39.249,7.805,18.993,850.846,0.0,0.0,0.0,21.82,3.883,28.147
Male,Saudi,50,High School,Humanities,Married,Other district,Dammam,HR,Permanent,PartTime,Active,L1,Secretary,3,On Site,Travels rarely,26.301,3.812,8.09,196.064,0.0,0.19,0.0,20.3,3.501,17.103
Female,Saudi,33,High School,Business,Unmarried,Within district,Alhasa,HR,Internship,FullTime,Active,L1,Designer,3,On Site,Travels often,40.96,5.644,17.841,999.098,0.057,0.037,2587.195,5.019,4.28,25.695
Male,Saudi,29,High School,Social Science,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,4,On Site,Travels rarely,39.854,8.003,13.544,537.809,0.084,0.0,3100.886,10.542,3.66,21.176
Male,Saudi,28,High School,Business,Married,Within district,Dammam,Finance,Permanent,PartTime,Non-Active,L1,Analyst,4,On Site,Travels rarely,25.48,1.262,15.237,570.417,0.176,0.07,6664.98,5.222,3.264,19.541
Female,Saudi,18,High School,Social Science,Married,Within district,Dammam,HR,Fixed Term,FullTime,Active,L1,Media,3,On Site,Travels rarely,40.809,4.714,15.62,592.727,0.242,0.195,19430.75,26.379,3.115,8.788
Female,Saudi,44,PhD,Humanities,Married,Other district,Dammam,HR,Permanent,PartTime,Active,L1,Media,3,On Site,Travels rarely,19.18,0.3,13.063,109.109,0.002,0.0,17.524,15.242,3.96,25.658
Female,Expat_Asia,33,High School,Business,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Designer,3,Hybrid,Travels rarely,41.059,1.022,15.5,1232.652,0.0,0.037,0.0,6.905,2.055,19.195
Male,Saudi,53,Bachelors,Business,Unmarried,Within district,Dammam,Finance,Permanent,FullTime,Active,L1,Sales,3,On Site,Travels rarely,39.709,0.0,15.64,833.914,0.194,0.05,12534.476,14.516,5.0,24.814
Male,Saudi,29,High School,Social Science,Married,Within district,Alhasa,HR,Fixed Term,FullTime,Active,L2,Designer,1,On Site,Travels often,40.58,0.0,16.237,515.01,0.004,0.2,123.507,10.676,4.335,19.955
Male,Expat_Arab,18,High School,Communication,Married,Within district,Dammam,HR,Permanent,FullTime,Non-Active,L2,Designer,2,Hybrid,Travels rarely,39.461,7.25,13.292,686.167,0.0,0.0,0.0,22.063,2.911,14.811
Female,Saudi,51,High School,Business,Married,Within district,Dammam,HR,Permanent,PartTime,Active,L1,Analyst,3,On Site,Travels rarely,21.353,1.04,15.813,432.707,0.094,0.035,2766.323,16.425,2.262,26.847
Male,Saudi,31,High School,Business,Unmarried,Other district,Dammam,HR,Permanent,FullTime,Active,L1,Designer,2,Hybrid,Travels rarely,40.019,8.365,20.243,1809.184,0.136,0.0,14310.083,8.089,3.867,12.097
Male,Saudi,48,High School,STEM,Married,Within district,Dammam,HR,Permanent,PartTime,Active,L1,Designer,3,Hybrid,Travels often,18.241,0.0,19.24,487.895,0.103,0.0,6469.792,21.721,4.231,24.537
Male,Saudi,34,High School,STEM,Married,Within district,Dammam,HR,Permanent,PartTime,Active,L3,Manager,4,Hybrid,Travels rarely,21.633,2.232,27.456,1019.538,0.139,0.0,11070.597,18.461,2.955,25.385
Male,Saudi,34,High School,Humanities,Unmarried,Within district,Dammam,HR,Permanent,FullTime,Active,L2,Media,4,Remote,Travels rarely,39.991,5.441,21.325,637.644,0.0,0.046,0.0,11.932,4.642,17.533
Male,Saudi,25,High School,STEM,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,3,On Site,Travels rarely,40.114,3.258,17.772,828.455,0.4,0.032,11100.376,11.454,3.113,18.478
Male,Saudi,40,Bachelors,Business,Unmarried,Within district,Dammam,HR,Internship,FullTime,Active,L1,Manager,3,On Site,Travels rarely,40.04,6.196,19.422,532.871,0.0,0.2,0.0,14.945,2.851,13.854
Female,Saudi,30,High School,Social Science,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,2,Hybrid,Travels rarely,39.857,1.914,14.634,241.202,0.0,0.0,0.0,7.469,4.422,29.196
Female,Saudi,45,High School,Humanities,Married,Within district,Dammam,HR,Internship,PartTime,Active,L1,Media,3,Hybrid,Travels often,21.655,1.42,14.075,386.274,0.0,0.037,0.0,18.731,1.609,19.732
Male,Saudi,30,High School,Business,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,4,On Site,Travels often,38.482,2.89,13.26,507.555,0.15,0.109,5935.295,21.938,2.661,24.103
Female,Saudi,39,High School,Communication,Unmarried,Within district,Jubail,HR,Internship,FullTime,Active,L1,Media,3,On Site,Travels rarely,39.271,5.679,14.201,558.645,0.0,0.073,0.0,9.969,3.231,24.449
Female,Saudi,45,Bachelors,Communication,Married,Other district,Dammam,HR,Permanent,PartTime,Active,L1,Manager,4,Hybrid,Travels often,15.102,0.244,13.035,277.592,0.221,0.0,1807.552,8.659,3.041,18.652
Male,Saudi,26,High School,Business,Unmarried,Within district,Khobar,Finance,Permanent,FullTime,Active,L1,Manager,3,On Site,Travels often,39.491,7.924,16.68,887.195,0.116,0.2,3578.649,21.82,4.437,36.065
Male,Saudi,44,High School,Communication,Married,Within district,Dammam,Finance,Internship,FullTime,Active,L1,Media,3,On Site,Travels rarely,39.68,7.837,8.485,336.242,0.033,0.011,351.847,7.344,3.246,19.163
Male,Expat_Asia,20,High School,Business,Married,Within district,Dammam,HR,Zero Hours,FullTime,Active,L1,Designer,4,Hybrid,Travels rarely,39.461,2.481,16.096,922.701,0.0,0.2,0.0,16.085,4.926,22.741
Male,Saudi,19,High School,Social Science,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L5,Manager,2,Remote,Travels rarely,40.879,0.998,42.104,23617.997,0.0,0.0,0.0,18.362,3.651,20.1
Male,Saudi,41,High School,Business,Married,Within district,Dammam,HR,Fixed Term,FullTime,Active,L1,Media,4,On Site,Travels rarely,39.235,6.189,12.817,448.502,0.286,0.0,4895.003,7.106,4.137,29.623
Female,Saudi,27,High School,STEM,Unmarried,Within district,Dammam,Finance,Permanent,PartTime,Active,L1,Sales,3,On Site,Travels rarely,24.075,0.0,19.377,569.224,0.197,0.149,3435.633,13.86,3.207,14.147
Male,Saudi,46,High School,STEM,Married,Other district,Dammam,IT,Fixed Term,FullTime,Active,L1,Sales,3,On Site,Travels rarely,40.645,9.837,15.842,369.212,0.234,0.12,1368.576,6.481,3.487,24.362
Male,Expat_Asia,25,High School,Communication,Married,Within district,Khobar,HR,Fixed Term,PartTime,Active,L1,Media,3,Hybrid,Travels rarely,22.079,4.036,12.698,235.272,0.07,0.0,609.395,11.155,3.346,21.099
Male,Saudi,39,High School,Business,Married,Within district,Dammam,HR,Permanent,PartTime,Active,L1,Sales,1,Hybrid,Travels rarely,23.031,0.983,15.254,402.457,0.001,0.0,34.759,7.627,3.693,11.722
Male,Saudi,23,Bachelors,Business,Married,Within district,Dammam,HR,Fixed Term,FullTime,Active,L3,Sales,3,On Site,Travels rarely,40.8,0.0,22.293,1925.327,0.0,0.03,0.0,18.466,2.766,19.415
Female,Saudi,50,High School,Social Science,Unmarried,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,4,On Site,Travels rarely,40.226,0.021,20.063,2462.117,0.162,0.062,27973.295,1.816,2.576,22.437
Male,Saudi,31,High School,Business,Unmarried,Within district,Dammam,HR,Fixed Term,FullTime,Active,L1,Designer,3,Hybrid,Travels rarely,39.561,4.034,17.398,836.999,0.0,0.0,0.0,21.715,4.694,19.388
Male,Saudi,24,High School,Humanities,Married,Within district,Dammam,Finance,Permanent,FullTime,Active,L1,Media,4,Remote,Travels rarely,41.092,8.538,12.732,558.035,0.088,0.13,2735.183,17.335,3.365,18.27
Male,Saudi,42,High School,Social Science,Married,Within district,Dammam,HR,Permanent,PartTime,Active,L1,Designer,3,Hybrid,Travels rarely,15.344,0.057,13.574,370.474,0.112,0.181,3734.323,9.985,3.461,28.152
Male,Expat_Arab,55,High School,Communication,Unmarried,Other district,Khobar,HR,Fixed Term,FullTime,Active,L1,Designer,3,On Site,Travels rarely,39.391,0.822,15.039,211.986,0.066,0.045,553.061,5.558,3.182,13.036
Male,Saudi,43,High School,Business,Married,Other district,Dammam,HR,Permanent,FullTime,Active,L1,Manager,3,Remote,Travels rarely,39.817,0.299,18.151,624.108,0.0,0.011,0.0,10.797,4.413,21.486
