gender,nationality,age,education_level,education_field,marital_status,family_residence,region,department,contract_type,employment_type,employee_status,job_level,job_title,performance_rating,remote_status,business_trips,hours_worked,overtime_hours,hourly_rate,weekly_earnings,bonus,percent_salary_hike,annual_bonus,tenure_years,work-life_balance,distance_from_home
Male,Saudi,43,Bachelors,Business,Married,Within district,Dammam,HR,Internship,PartTime,Active,L1,Sales,3,On Site,Travels rarely,18.27,1.357,16.227,586.07,0.0,0.0,0.0,14.276,3.504,13.445
Male,Saudi,18,High School,Communication,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Sales,4,On Site,Travels often,39.462,1.422,13.011,364.176,0.0,0.119,0.0,21.819,4.241,18.23
Female,Saudi,35,High School,Communication,Married,Within district,Dammam,Finance,Permanent,PartTime,Active,L1,Media,3,Hybrid,Travels rarely,20.716,0.0,16.384,179.925,0.0,0.171,0.0,15.131,4.058,9.714
Female,Saudi,52,High School,STEM,Married,Within district,Dammam,HR,Permanent,PartTime,Active,L3,Media,3,Remote,Travels often,23.066,5.783,27.693,1222.253,0.117,0.0,3321.757,23.993,3.887,39.574
Male,Saudi,41,High School,Business,Married,Other district,Dammam,HR,Fixed Term,PartTime,Active,L1,Media,3,Remote,Travels often,20.675,0.79,16.041,521.055,0.0,0.141,0.0,18.217,2.56,25.782
Female,Saudi,45,High School,Business,Married,Within district,Buqaiq,Finance,Fixed Term,FullTime,Active,L3,Designer,3,On Site,Travels rarely,41.136,2.831,25.763,1078.025,0.0,0.045,0.0,14.465,2.44,21.708
Female,Saudi,25,High School,Humanities,Unmarried,Other district,Dammam,HR,Permanent,PartTime,Active,L1,Designer,2,On Site,Travels rarely,25.801,0.0,12.537,252.366,0.204,0.064,1265.168,9.233,3.15,25.509
Male,Saudi,49,High School,Business,Married,Within district,Dammam,Sales,Internship,FullTime,Active,L1,Media,3,On Site,Travels rarely,39.854,0.297,11.826,374.568,0.096,0.021,1321.531,14.709,3.45,11.093
Female,Saudi,38,High School,Humanities,Married,Within district,Dammam,HR,Permanent,PartTime,Active,L3,Designer,3,On Site,Travels rarely,19.804,1.186,22.799,972.407,0.064,0.0,1655.723,18.26,3.52,24.739
Male,Saudi,41,High School,Business,Unmarried,Within district,Dammam,HR,Fixed Term,FullTime,Active,L1,Sales,3,On Site,Travels rarely,40.631,2.315,22.463,670.608,0.0,0.2,0.0,8.287,3.489,18.689
Male,Expat_Arab,41,High School,Humanities,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Analyst,3,On Site,Travels rarely,40.008,2.78,10.795,583.808,0.053,0.0,2133.272,13.492,4.661,14.518
Female,Saudi,42,High School,Humanities,Married,Within district,Dammam,HR,Permanent,FullTime,Non-Active,L1,Sales,3,On Site,Travels rarely,41.034,7.556,8.976,316.158,0.146,0.0,1398.821,8.792,4.703,18.915
Male,Saudi,34,High School,Communication,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,3,On Site,Travels often,39.829,0.764,11.732,177.257,0.007,0.0,29.155,22.063,2.838,20.907
Male,Saudi,45,High School,Business,Unmarried,Within district,Alhasa,HR,Permanent,PartTime,Active,L2,Manager,3,Remote,Travels rarely,19.769,0.0,22.762,438.688,0.0,0.0,0.0,19.436,3.698,19.157
Male,Saudi,68,High School,Business,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Sales,3,On Site,Travels often,39.791,8.518,11.368,234.871,0.097,0.2,841.176,14.188,1.746,18.523
Male,Saudi,64,High School,Business,Married,Within district,Dammam,HR,Permanent,FullTime,Non-Active,L1,Manager,2,On Site,Travels rarely,40.666,3.493,16.738,586.383,0.251,0.0,6192.355,8.654,4.379,17.795
Female,Saudi,61,High School,STEM,Married,Within district,Alhasa,Finance,Internship,PartTime,Active,L1,Media,3,On Site,Travels rarely,20.687,0.279,17.626,257.506,0.138,0.0,3165.411,12.642,3.015,17.353
Male,Saudi,28,Bachelors,STEM,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L2,Sales,3,Hybrid,Travels rarely,39.654,5.115,24.477,1390.082,0.0,0.0,0.0,8.275,3.786,17.774
Male,Saudi,55,Bachelors,Social Science,Married,Within district,Alhasa,HR,Zero Hours,FullTime,Active,L1,Designer,1,Hybrid,Travels rarely,39.688,0.0,12.213,541.38,0.0,0.088,0.0,21.296,2.367,17.273
Female,Saudi,29,High School,Business,Married,Other district,Dammam,HR,Permanent,FullTime,Active,L1,Designer,3,On Site,Travels rarely,40.413,2.361,14.725,535.65,0.154,0.0,3587.829,12.477,2.236,19.543
Male,Expat_Arab,38,High School,Communication,Married,Within district,Khobar,Finance,Permanent,FullTime,Active,L3,Media,3,Hybrid,Travels rarely,39.791,2.621,21.427,603.414,0.018,0.0,417.191,9.822,3.606,15.491
Male,Saudi,52,Bachelors,Social Science,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L2,Media,3,On Site,Travels rarely,39.295,4.375,16.624,885.151,0.0,0.0,0.0,17.54,3.347,19.904
Male,Saudi,30,High School,STEM,Unmarried,Other district,Dammam,Finance,Fixed Term,FullTime,Active,L3,Sales,4,On Site,Travels rarely,38.825,0.0,27.463,2231.249,0.219,0.0,35450.669,7.398,3.812,12.462
Male,Saudi,25,PhD,STEM,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Analyst,4,On Site,Travels often,39.186,6.098,15.586,628.631,0.253,0.2,11375.321,10.147,3.363,35.872
Female,Saudi,26,High School,Social Science,Unmarried,Other district,Khobar,Finance,Permanent,PartTime,Active,L1,Designer,5,On Site,Travels rarely,22.494,0.059,12.102,425.687,0.125,0.2,2077.713,10.464,2.849,18.614
Female,Saudi,49,High School,Humanities,Unmarried,Other district,Dammam,IT,Permanent,FullTime,Active,L1,Manager,3,On Site,Travels often,41.068,6.587,15.265,492.244,0.274,0.004,8323.438,11.144,1.986,21.231
Male,Saudi,23,Masters,Humanities,Married,Within district,Khobar,HR,Permanent,FullTime,Active,L1,Media,4,Remote,Travels rarely,39.206,8.297,10.778,507.574,0.116,0.187,3081.867,40.0,3.245,22.911
Male,Saudi,58,PhD,Humanities,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L2,Media,3,Hybrid,Travels rarely,38.253,0.775,19.305,581.245,0.0,0.0,0.0,22.999,3.993,19.806
Male,Expat_Asia,54,High School,Communication,Married,Within district,Buqaiq,Finance,Permanent,FullTime,Active,L1,Designer,4,Hybrid,Travels rarely,40.893,0.0,12.681,214.334,0.078,0.034,376.697,13.117,2.897,19.628
Female,Saudi,40,Bachelors,STEM,Unmarried,Within district,Dammam,Finance,Permanent,FullTime,Active,L1,Media,5,Hybrid,Travels often,38.492,2.319,14.808,771.89,0.059,0.2,1735.403,28.596,3.24,17.999
Male,Saudi,23,PhD,Communication,Unmarried,Within district,Dammam,HR,Internship,PartTime,Active,L1,Manager,5,On Site,Travels rarely,19.769,0.063,11.1,230.797,0.215,0.016,1234.632,11.163,3.389,16.435
Male,Saudi,39,Bachelors,STEM,Married,Within district,Alhasa,HR,Fixed Term,FullTime,Active,L1,Media,3,On Site,Travels often,38.724,7.158,16.546,674.227,0.112,0.0,4445.305,22.493,5.0,27.655
Male,Expat_Asia,23,High School,Humanities,Unmarried,Within district,Dammam,HR,Zero Hours,PartTime,Active,L1,Media,3,Hybrid,Travels often,18.014,0.133,11.299,247.763,0.134,0.2,2026.007,13.415,2.884,11.13
Male,Saudi,22,High School,Business,Unmarried,Within district,Khobar,IT,Permanent,FullTime,Active,L2,Sales,3,On Site,Travels often,40.973,4.005,18.847,613.252,0.059,0.0,2656.854,34.484,3.391,25.773
Male,Saudi,31,High School,Business,Unmarried,Other district,Dammam,HR,Permanent,FullTime,Active,L1,Media,3,On Site,Travels rarely,41.14,0.0,15.339,260.524,0.4,0.0,8785.608,15.843,2.692,17.829
Female,Saudi,28,High School,Business,Unmarried,Within district,Dammam,HR,Internship,FullTime,Active,L1,Media,3,Remote,Travels rarely,38.806,5.175,13.187,437.095,0.0,0.105,0.0,15.477,2.596,21.671
Male,Expat_Arab,44,Bachelors,Communication,Married,Other district,Khobar,IT,Permanent,FullTime,Active,L2,Manager,2,On Site,Travels rarely,42.485,10.228,15.915,648.598,0.0,0.0,0.0,21.712,2.923,17.574
Male,Expat_Asia,24,High School,Communication,Married,Other district,Dammam,HR,Internship,PartTime,Active,L1,Designer,4,On Site,Travels rarely,19.341,3.46,13.287,267.641,0.255,0.2,3023.538,15.159,3.53,18.798
Male,Saudi,20,High School,Business,Married,Within district,Buqaiq,HR,Permanent,FullTime,Active,L1,Manager,2,On Site,Travels rarely,38.123,0.0,14.67,978.587,0.229,0.018,12373.682,18.051,4.113,20.046
Male,Saudi,24,High School,Humanities,Married,Within district,Dammam,Management,Internship,FullTime,Active,L1,Sales,3,On Site,Travels rarely,39.443,0.572,11.718,593.843,0.12,0.0,2922.729,6.118,3.501,25.293
Male,Saudi,24,PhD,Business,Married,Within district,Dammam,Customer Support,Fixed Term,FullTime,Active,L1,Designer,4,On Site,Travels rarely,40.765,1.758,15.338,1189.351,0.0,0.2,0.0,6.922,3.606,12.76
Male,Saudi,42,High School,Social Science,Married,Within district,Dammam,Finance,Permanent,FullTime,Active,L1,Media,4,On Site,Travels rarely,39.644,9.86,16.885,916.484,0.0,0.2,0.0,25.698,2.474,19.603
Male,Saudi,45,High School,Business,Married,Within district,Buqaiq,HR,Internship,FullTime,Active,L2,Media,3,Hybrid,Travels rarely,38.748,5.879,20.813,953.853,0.304,0.0,21676.254,9.372,3.373,19.026
Female,Expat_Asia,24,High School,Communication,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L2,Designer,2,Hybrid,Travels rarely,40.011,0.0,13.006,309.889,0.142,0.0,2583.51,8.253,3.95,23.742
Male,Expat_Asia,44,High School,Communication,Unmarried,Within district,Alhasa,HR,Permanent,FullTime,Active,L1,Media,2,Hybrid,Travels rarely,39.344,4.551,10.111,412.894,0.0,0.0,0.0,23.641,2.908,14.295
Male,Saudi,55,High School,Social Science,Unmarried,Within district,Buqaiq,HR,Internship,FullTime,Active,L1,Media,3,On Site,Travels rarely,40.47,7.229,17.768,880.534,0.028,0.0,879.246,18.965,3.211,19.457
Male,Saudi,31,Masters,Business,Married,Within district,Khobar,HR,Permanent,FullTime,Active,L1,Media,3,On Site,Travels rarely,37.911,1.391,13.464,449.626,0.094,0.0,2748.332,6.804,2.303,28.29
Male,Expat_Asia,22,High School,Communication,Unmarried,Within district,Dammam,HR,Fixed Term,FullTime,Active,L1,Sales,4,Hybrid,Travels rarely,39.094,1.205,11.422,287.106,0.0,0.15,0.0,16.396,4.673,18.827
Male,Saudi,55,High School,Business,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L4,Designer,1,Remote,Travels often,39.361,8.538,32.174,3143.208,0.277,0.193,62961.727,7.364,3.364,14.051
Male,Expat_Asia,52,High School,Communication,Unmarried,Other district,Dammam,HR,Permanent,FullTime,Active,L1,Media,2,Remote,Travels often,39.477,3.207,14.537,494.425,0.0,0.039,0.0,14.344,2.648,19.046
Male,Saudi,36,High School,Humanities,Unmarried,Within district,Dammam,Finance,Permanent,FullTime,Active,L1,Media,3,Remote,Travels often,40.022,1.003,10.728,474.943,0.26,0.2,5715.337,23.416,3.859,15.118
Female,Expat_Asia,38,High School,Social Science,Unmarried,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Manager,4,Hybrid,Travels rarely,39.574,2.978,16.121,500.4,0.0,0.0,0.0,8.144,2.007,12.201
Male,Expat_Arab,35,High School,Communication,Unmarried,Within district,Dammam,IT,Permanent,FullTime,Active,L1,Designer,4,Hybrid,Travels often,39.529,0.13,11.986,517.771,0.223,0.009,4545.471,18.886,1.673,21.434
Male,Saudi,31,High School,STEM,Married,Within district,Dammam,Sales,Permanent,FullTime,Active,L1,Designer,3,Hybrid,Travels rarely,39.368,5.435,16.816,451.236,0.0,0.2,0.0,10.2,1.079,16.468
Male,Saudi,29,High School,STEM,Married,Other district,Dammam,HR,Permanent,FullTime,Active,L1,Designer,1,Hybrid,Travels rarely,39.433,1.591,14.687,500.101,0.088,0.0,2362.934,9.658,3.722,22.282
Female,Expat_Asia,26,Masters,Communication,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,3,Remote,Travels often,40.29,2.118,14.111,561.865,0.054,0.001,978.29,6.556,2.323,10.223
Male,Saudi,57,High School,Humanities,Unmarried,Within district,Dammam,Finance,Internship,FullTime,Active,L2,Secretary,3,On Site,Travels rarely,42.685,8.215,16.093,1372.419,0.102,0.2,12114.191,13.803,2.758,22.641
Male,Saudi,53,High School,Business,Married,Other district,Dammam,HR,Permanent,FullTime,Active,L1,Media,3,Remote,Travels often,41.144,0.504,17.431,585.883,0.074,0.009,1158.429,8.129,2.95,35.118
Male,Saudi,35,High School,Social Science,Unmarried,Other district,Dammam,Finance,Permanent,FullTime,Active,L1,Designer,3,On Site,Travels rarely,40.587,0.0,15.992,535.331,0.041,0.2,1285.187,13.708,3.675,17.202
Male,Saudi,41,High School,Communication,Married,Within district,Khobar,HR,Zero Hours,FullTime,Active,L1,Designer,3,On Site,Travels often,40.985,0.084,13.622,502.607,0.143,0.0,10868.421,13.902,2.259,20.544
Female,Saudi,40,High School,STEM,Unmarried,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,3,Hybrid,Travels rarely,41.641,2.059,16.949,898.001,0.0,0.043,0.0,6.054,3.327,18.518
Male,Saudi,19,High School,Communication,Unmarried,Other district,Dammam,HR,Internship,PartTime,Active,L1,Designer,3,On Site,Travels rarely,18.64,0.0,12.239,184.443,0.036,0.0,167.296,29.833,2.955,19.939
Male,Saudi,18,High School,Humanities,Unmarried,Within district,Khobar,HR,Fixed Term,PartTime,Active,L3,Manager,4,On Site,Travels rarely,26.573,1.139,18.776,589.52,0.305,0.0,13987.833,17.864,4.354,39.621
Male,Saudi,23,Bachelors,Humanities,Unmarried,Within district,Dammam,Finance,Permanent,FullTime,Active,L1,Designer,4,On Site,Travels rarely,40.284,7.831,9.485,214.29,0.078,0.0,694.194,14.866,3.952,21.832
Male,Saudi,60,Bachelors,Business,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Sales,4,Remote,Travels rarely,40.371,5.828,12.45,504.346,0.279,0.071,12249.878,14.665,4.085,21.267
Male,Saudi,42,High School,Communication,Married,Within district,Dammam,Sales,Permanent,FullTime,Active,L1,Sales,3,On Site,Travels often,40.59,2.742,11.187,388.095,0.0,0.2,0.0,12.312,4.711,24.367
Male,Saudi,60,High School,STEM,Unmarried,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Manager,3,On Site,Travels rarely,39.959,2.043,18.297,691.286,0.022,0.0,421.05,13.467,4.099,22.371
Male,Saudi,41,High School,Humanities,Married,Other district,Dammam,Finance,Permanent,FullTime,Active,L3,Analyst,3,Hybrid,Travels often,40.443,5.963,25.99,2178.289,0.0,0.008,0.0,28.032,2.828,24.127
Male,Saudi,43,High School,Business,Unmarried,Other district,Dammam,HR,Fixed Term,FullTime,Active,L1,Designer,5,Hybrid,Travels often,40.602,0.04,15.025,345.751,0.221,0.0,2454.602,11.379,4.587,22.35
Male,Saudi,65,Masters,Business,Married,Within district,Dammam,HR,Internship,FullTime,Non-Active,L3,Analyst,4,On Site,Travels rarely,38.211,0.473,24.648,1747.429,0.0,0.2,0.0,8.414,3.091,17.157
Female,Saudi,51,Masters,Communication,Married,Other district,Dammam,IT,Permanent,FullTime,Active,L2,Manager,4,Hybrid,Travels rarely,40.083,2.536,23.596,1925.283,0.011,0.1,989.131,20.497,4.422,18.808
Male,Expat_Arab,53,High School,Business,Unmarried,Within district,Khobar,HR,Permanent,FullTime,Active,L1,Designer,5,Hybrid,Travels rarely,42.165,4.193,14.752,814.628,0.062,0.2,1532.552,23.635,3.374,13.603
Female,Saudi,43,Bachelors,Social Science,Unmarried,Other district,Dammam,Finance,Fixed Term,FullTime,Active,L3,Media,4,Hybrid,Travels often,40.905,9.506,25.708,1187.414,0.005,0.0,304.1,30.352,4.252,15.945
Male,Saudi,44,High School,Business,Married,Within district,Khobar,HR,Permanent,PartTime,Active,L1,Media,4,On Site,Travels rarely,19.622,0.0,17.277,208.737,0.252,0.138,2807.906,15.375,3.161,22.728
Male,Expat_Europe,23,High School,Humanities,Married,Within district,Khobar,HR,Permanent,FullTime,Active,L1,Designer,3,On Site,Travels rarely,39.586,2.091,8.708,466.413,0.0,0.2,0.0,21.166,4.673,17.33
Male,Saudi,46,Bachelors,Business,Married,Within district,Jubail,IT,Permanent,FullTime,Active,L3,Sales,3,On Site,Travels rarely,39.654,7.558,24.615,1647.053,0.0,0.167,0.0,13.631,4.598,16.977
Male,Expat_Asia,40,High School,Humanities,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Manager,4,On Site,Travels often,39.141,7.034,15.805,534.047,0.141,0.0,4799.159,11.411,4.507,21.752
Male,Saudi,59,PhD,Business,Unmarried,Other district,Khobar,HR,Fixed Term,PartTime,Active,L1,Media,4,On Site,Travels rarely,17.944,0.0,17.468,175.204,0.095,0.182,1989.679,18.115,3.177,12.739
Male,Saudi,35,Bachelors,Social Science,Unmarried,Within district,Dammam,HR,Internship,FullTime,Active,L1,Designer,4,Hybrid,Travels rarely,38.869,10.518,15.014,640.263,0.035,0.0,1830.876,23.593,3.783,42.514
Male,Saudi,18,Masters,Business,Unmarried,Within district,Dammam,Finance,Internship,FullTime,Active,L1,Analyst,3,Hybrid,Travels rarely,38.954,1.407,18.609,635.264,0.135,0.0,2494.092,24.268,3.173,18.339
Female,Saudi,23,High School,Social Science,Unmarried,Within district,Dammam,Finance,Permanent,FullTime,Active,L1,Sales,3,Hybrid,Travels rarely,38.964,7.322,16.452,471.944,0.094,0.174,911.396,8.681,3.77,24.286
Female,Saudi,42,High School,Business,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L2,Designer,3,On Site,Travels rarely,40.415,2.546,19.506,719.218,0.211,0.049,7115.362,10.044,3.421,15.073
Male,Expat_Arab,64,Bachelors,Business,Married,Within district,Dammam,HR,Internship,FullTime,Active,L1,Designer,4,Hybrid,Travels rarely,40.226,8.508,15.263,742.759,0.25,0.0,13017.632,8.255,4.37,12.104
Male,Saudi,27,High School,Communication,Married,Within district,Khobar,HR,Internship,FullTime,Active,L1,Designer,3,On Site,Travels rarely,39.161,6.433,9.412,374.61,0.336,0.0,5207.101,21.195,3.267,24.646
Male,Saudi,27,PhD,STEM,Married,Within district,Dammam,HR,Fixed Term,FullTime,Active,L1,Sales,3,On Site,Travels rarely,40.149,5.421,19.985,1822.126,0.06,0.0,8865.051,8.648,3.868,13.44
Female,Expat_Asia,43,High School,Social Science,Married,Within district,Dammam,IT,Permanent,FullTime,Active,L1,Media,4,Hybrid,Travels often,40.276,3.829,13.854,400.894,0.147,0.2,2072.757,13.806,4.406,16.099
Female,Expat_Arab,46,High School,STEM,Married,Within district,Dammam,HR,Fixed Term,FullTime,Active,L1,Designer,4,Hybrid,Travels rarely,41.827,0.009,16.303,518.187,0.149,0.126,3953.441,8.447,2.642,20.473
Male,Saudi,31,High School,Business,Unmarried,Other district,Dammam,HR,Internship,FullTime,Active,L4,Manager,3,On Site,Travels rarely,40.478,2.175,29.901,1947.415,0.0,0.2,0.0,9.445,4.189,19.937
Male,Saudi,25,High School,Humanities,Unmarried,Within district,Jubail,HR,Fixed Term,FullTime,Active,L2,Designer,2,On Site,Travels rarely,39.536,4.679,10.059,333.786,0.173,0.0,2556.463,11.233,3.794,21.978
Female,Expat_US,18,High School,Communication,Unmarried,Within district,Dammam,HR,Internship,PartTime,Active,L1,Analyst,2,On Site,Travels rarely,20.919,0.057,10.953,193.713,0.0,0.003,0.0,21.68,3.759,17.884
Male,Expat_Arab,42,Bachelors,Business,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Designer,5,On Site,Travels rarely,39.504,1.164,14.869,497.941,0.308,0.2,7521.009,16.876,2.956,23.427
Male,Saudi,27,High School,Humanities,Unmarried,Within district,Dammam,HR,Permanent,FullTime,Active,L2,Media,4,On Site,Travels rarely,40.024,1.246,15.145,805.491,0.309,0.053,10796.518,25.088,3.708,10.508
Female,Expat_Europe,29,High School,Communication,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,3,On Site,Travels rarely,40.679,7.273,13.445,444.449,0.254,0.0,2392.766,10.666,4.615,12.825
Male,Expat_Arab,33,Bachelors,Business,Married,Within district,Khobar,HR,Internship,FullTime,Non-Active,L1,Manager,1,On Site,Travels rarely,39.061,4.708,17.295,1080.609,0.124,0.002,7614.586,15.774,4.161,13.892
Female,Expat_Arab,37,High School,Business,Unmarried,Within district,Alhasa,IT,Permanent,FullTime,Non-Active,L1,Media,3,On Site,Travels rarely,40.412,5.337,14.394,605.836,0.048,0.152,1661.58,22.319,3.013,16.266
Male,Saudi,28,High School,Social Science,Unmarried,Within district,Buqaiq,HR,Fixed Term,FullTime,Active,L1,Media,3,Hybrid,Travels rarely,39.337,0.0,11.638,631.135,0.232,0.0,4762.979,18.176,4.568,15.694
Female,Expat_Europe,59,High School,Social Science,Unmarried,Within district,Khobar,Finance,Permanent,FullTime,Non-Active,L1,Media,3,On Site,Travels rarely,41.192,0.088,16.01,1145.264,0.0,0.0,0.0,6.96,3.489,24.228
Male,Saudi,51,PhD,Humanities,Unmarried,Within district,Dammam,HR,Internship,PartTime,Non-Active,L1,Designer,4,On Site,Travels rarely,22.423,0.278,11.057,185.617,0.296,0.0,2240.016,13.143,1.585,24.042
Male,Saudi,41,Masters,STEM,Married,Within district,Khobar,IT,Permanent,FullTime,Active,L5,Media,3,Remote,Travels rarely,39.562,1.889,56.013,44072.481,0.22,0.102,69206184634.845,13.195,3.002,25.335
Female,Saudi,23,High School,Humanities,Unmarried,Within district,Dammam,IT,Fixed Term,PartTime,Active,L1,Designer,3,Hybrid,Travels rarely,20.328,0.037,10.817,130.72,0.0,0.2,0.0,6.865,3.216,21.012
