Education,JoiningYear,City,PaymentTier,Age,Gender,EverBenched,ExperienceInCurrentDomain,LeaveOrNot
Bachelors,2015,Bangalore,3,28.0,Male,No,2,0
Bachelors,2015,Bangalore,3,27.0,Male,No,5,0
Masters,2015,Pune,3,24.0,Female,No,2,1
Bachelors,2017,Bangalore,3,28.0,Male,No,4,0
Bachelors,2015,Pune,3,39.0,Male,No,1,0
Bachelors,2015,Pune,2,38.0,Female,No,1,1
Bachelors,2016,Bangalore,3,22.0,Male,No,0,0
Bachelors,2014,New Delhi,3,28.0,Male,Yes,2,1
Bachelors,2017,Pune,3,29.0,Male,No,4,0
Masters,2017,New Delhi,2,39.0,Male,Yes,2,0
Bachelors,2012,Pune,3,24.0,Male,No,2,0
Bachelors,2012,Pune,3,27.0,Female,No,5,0
Bachelors,2013,Bangalore,3,27.0,Male,No,5,1
Bachelors,2014,Pune,3,25.0,Male,No,3,0
Bachelors,2012,Pune,2,38.0,Male,No,2,1
Bachelors,2017,Pune,2,32.0,Male,No,3,0
Bachelors,2016,New Delhi,2,34.0,Female,No,0,0
Bachelors,2018,Bangalore,3,26.0,Male,No,4,1
Masters,2012,New Delhi,3,29.0,Female,No,1,0
Bachelors,2016,New Delhi,3,28.0,Male,No,3,1
Bachelors,2014,Pune,2,25.0,Male,No,3,1
Masters,2015,Pune,2,28.0,Female,No,5,1
Bachelors,2017,Pune,3,27.0,Male,No,5,0
Bachelors,2014,New Delhi,1,28.0,Male,No,2,0
Bachelors,2015,Bangalore,3,29.0,Male,No,1,0
Bachelors,2016,Pune,3,26.0,Female,No,4,1
Bachelors,2015,Bangalore,3,40.0,Male,No,3,1
Bachelors,2016,New Delhi,3,24.0,Female,No,2,0
Masters,2017,Bangalore,3,28.0,Female,No,1,0
Bachelors,2015,Bangalore,3,25.0,Male,No,3,0
Bachelors,2015,Bangalore,3,29.0,Female,No,1,0
PHD,2018,Bangalore,3,26.0,Male,No,4,1
Bachelors,2016,New Delhi,2,25.0,Male,No,3,1
Masters,2017,New Delhi,2,33.0,Female,No,2,1
Bachelors,2013,Bangalore,3,28.0,Female,No,2,0
Bachelors,2014,Bangalore,3,33.0,Male,No,1,0
Bachelors,2017,Pune,2,33.0,Female,No,5,1
Masters,2015,New Delhi,3,27.0,Male,No,2,0
Bachelors,2015,Bangalore,3,29.0,Female,No,1,0
Bachelors,2014,Bangalore,3,34.0,Female,No,4,0
Bachelors,2016,Bangalore,3,33.0,Female,No,2,0
Bachelors,2015,Bangalore,3,31.0,Male,No,5,0
Bachelors,2016,Pune,3,35.0,Male,No,1,0
Bachelors,2015,Bangalore,3,32.0,Male,No,1,1
Masters,2015,New Delhi,2,31.0,Female,No,0,0
Bachelors,2016,Bangalore,3,29.0,Male,No,2,0
Bachelors,2012,Bangalore,3,27.0,Female,No,5,0
Masters,2013,New Delhi,3,27.0,Male,Yes,5,1
Masters,2014,Pune,3,36.0,Male,No,2,0
Bachelors,2013,Pune,3,24.0,Male,No,2,0
Masters,2017,Bangalore,3,24.0,Male,No,2,1
Bachelors,2015,Pune,2,26.0,Female,No,4,1
Bachelors,2017,Bangalore,3,25.0,Female,No,3,0
Bachelors,2012,Bangalore,3,24.0,Male,No,2,0
Masters,2017,Bangalore,2,39.0,Male,No,4,0
Bachelors,2017,Bangalore,3,33.0,Female,No,3,0
Bachelors,2015,Bangalore,3,23.0,Male,No,1,0
Bachelors,2014,Bangalore,3,29.0,Male,No,3,0
Masters,2018,New Delhi,3,31.0,Male,No,2,1
Masters,2015,New Delhi,1,25.0,Female,No,2,0
Bachelors,2014,Bangalore,3,26.0,Male,No,4,0
Bachelors,2017,Bangalore,3,36.0,Female,No,2,0
Bachelors,2014,Bangalore,3,39.0,Male,No,5,0
Bachelors,2015,Bangalore,3,37.0,Male,No,3,1
Bachelors,2013,Pune,3,27.0,Male,No,5,0
Bachelors,2014,Bangalore,3,28.0,Male,No,4,0
Bachelors,2014,Bangalore,3,27.0,Female,Yes,5,1
PHD,2012,Pune,3,25.0,Male,No,5,1
Bachelors,2015,Pune,2,32.0,Female,No,2,1
Bachelors,2014,Bangalore,3,29.0,Female,No,2,0
Bachelors,2013,Pune,3,37.0,Male,No,2,0
Masters,2018,New Delhi,3,29.0,Male,No,2,1
Bachelors,2014,Pune,2,30.0,Female,No,4,1
Bachelors,2017,Pune,2,32.0,Male,No,3,0
Masters,2015,New Delhi,3,28.0,Female,No,2,0
Bachelors,2014,Bangalore,3,30.0,Male,No,3,1
Masters,2017,Pune,3,24.0,Female,No,2,1
Bachelors,2015,New Delhi,3,35.0,Female,No,4,0
Bachelors,2016,New Delhi,1,28.0,Male,No,4,1
Bachelors,2014,Bangalore,3,39.0,Male,No,0,0
Bachelors,2017,Bangalore,3,25.0,Male,No,3,1
PHD,2016,New Delhi,3,27.0,Female,No,5,0
Bachelors,2014,Bangalore,1,25.0,Male,No,2,0
Bachelors,2013,Bangalore,3,26.0,Male,No,4,0
Bachelors,2017,Pune,2,24.0,Female,No,3,1
Bachelors,2013,Bangalore,3,26.0,Male,No,5,0
Bachelors,2012,Pune,3,28.0,Male,No,1,1
Bachelors,2015,Pune,3,26.0,Male,No,3,0
Bachelors,2015,Bangalore,3,28.0,Male,Yes,5,0
Bachelors,2013,Bangalore,3,34.0,Male,No,1,1
Bachelors,2012,Bangalore,3,28.0,Female,No,0,1
Bachelors,2015,Bangalore,3,30.0,Male,No,2,1
Bachelors,2015,Pune,3,29.0,Male,No,2,0
Bachelors,2018,Bangalore,3,26.0,Male,No,4,1
Bachelors,2014,Bangalore,1,23.0,Male,No,3,0
Bachelors,2018,Bangalore,1,27.0,Male,Yes,3,0
Bachelors,2015,Pune,3,25.0,Male,No,2,0
Bachelors,2017,New Delhi,2,32.0,Female,No,5,0
Bachelors,2013,Bangalore,3,27.0,Male,No,5,0
Masters,2017,Pune,2,27.0,Female,No,5,0
Bachelors,2015,New Delhi,3,28.0,Female,No,3,0
Masters,2017,Pune,2,33.0,Female,No,3,0
Masters,2017,Bangalore,1,27.0,Male,No,4,1
Bachelors,2012,Bangalore,3,33.0,Female,No,1,0
Bachelors,2014,Pune,3,26.0,Male,No,4,0
Bachelors,2012,Bangalore,3,26.0,Male,No,4,1
Bachelors,2018,Bangalore,3,33.0,Female,No,2,1
Bachelors,2012,Pune,3,30.0,Female,No,2,0
PHD,2013,New Delhi,3,36.0,Female,No,2,0
Bachelors,2017,New Delhi,2,38.0,Female,No,5,0
PHD,2016,New Delhi,2,27.0,Male,No,4,0
Masters,2012,New Delhi,3,26.0,Male,No,4,1
Bachelors,2016,Bangalore,3,37.0,Male,No,2,0
Bachelors,2015,Bangalore,3,26.0,Male,No,4,0
Bachelors,2017,New Delhi,3,40.0,Female,No,0,0
Bachelors,2013,Pune,3,28.0,Male,No,2,0
Bachelors,2012,Bangalore,3,26.0,Male,No,4,0
Bachelors,2012,Pune,3,26.0,Male,No,4,0
PHD,2017,New Delhi,1,30.0,Male,No,1,1
Bachelors,2014,Bangalore,3,27.0,Male,No,5,0
Bachelors,2015,Bangalore,3,28.0,Male,No,4,0
Masters,2018,Bangalore,3,29.0,Female,No,2,1
Bachelors,2017,New Delhi,3,24.0,Female,No,4,0
Bachelors,2017,New Delhi,2,33.0,Female,No,3,0
Masters,2015,Bangalore,3,28.0,Male,No,1,1
Bachelors,2013,Pune,3,29.0,Male,No,2,0
Masters,2018,Bangalore,3,28.0,Male,Yes,2,1
Bachelors,2013,Bangalore,3,30.0,Male,No,1,0
Bachelors,2014,Pune,2,26.0,Male,No,4,0
Bachelors,2017,Bangalore,3,28.0,Male,No,4,0
Bachelors,2013,Pune,3,37.0,Male,No,1,0
Bachelors,2015,New Delhi,3,29.0,Female,No,4,1
Bachelors,2016,Bangalore,3,39.0,Male,No,2,0
Bachelors,2017,Pune,3,28.0,Male,No,3,0
Bachelors,2017,Bangalore,3,24.0,Male,No,2,0
Bachelors,2013,Bangalore,3,26.0,Male,No,4,0
Bachelors,2014,Bangalore,3,24.0,Male,No,2,0
Bachelors,2012,Bangalore,3,39.0,Female,No,4,0
Bachelors,2016,Pune,3,28.0,Male,No,1,0
Masters,2012,New Delhi,3,30.0,Male,Yes,2,0
Masters,2017,New Delhi,2,39.0,Male,No,2,0
Masters,2018,Bangalore,3,40.0,Male,No,1,1
Bachelors,2016,Pune,3,29.0,Male,No,1,0
Bachelors,2013,Bangalore,3,25.0,Male,No,3,0
Masters,2017,New Delhi,1,38.0,Male,No,5,0
Bachelors,2013,Bangalore,3,28.0,Male,No,1,0
Bachelors,2013,New Delhi,3,36.0,Female,No,5,0
Bachelors,2012,Bangalore,3,38.0,Male,No,2,0
Bachelors,2016,Bangalore,3,38.0,Female,Yes,4,0
Bachelors,2015,Bangalore,3,32.0,Male,Yes,4,0
Bachelors,2014,Pune,3,36.0,Male,No,2,0
Bachelors,2014,Bangalore,3,40.0,Male,No,2,0
Bachelors,2012,Pune,3,35.0,Male,No,5,0
Bachelors,2015,Pune,2,30.0,Female,No,1,1
PHD,2015,Bangalore,3,38.0,Male,No,4,0
Bachelors,2014,Pune,3,24.0,Male,No,2,0
Masters,2014,Bangalore,3,28.0,Male,No,5,1
Bachelors,2012,Pune,1,27.0,Male,No,4,0
Bachelors,2014,Pune,1,37.0,Male,No,2,0
Masters,2017,New Delhi,2,24.0,Male,Yes,2,1
Masters,2017,Pune,2,24.0,Male,No,2,0
Bachelors,2013,Pune,3,26.0,Male,No,4,0
Bachelors,2014,New Delhi,3,25.0,Male,No,3,0
Bachelors,2014,Bangalore,3,25.0,Male,Yes,3,0
Masters,2012,Pune,3,30.0,Male,No,4,1
PHD,2013,New Delhi,3,26.0,Male,No,4,0
Bachelors,2012,Pune,1,26.0,Male,No,4,0
Masters,2017,New Delhi,2,41.0,Female,No,2,1
Bachelors,2016,Pune,2,25.0,Female,No,2,1
Bachelors,2014,Pune,3,29.0,Male,No,0,0
PHD,2013,Pune,3,24.0,Male,No,2,0
Bachelors,2013,Bangalore,3,27.0,Male,No,5,0
Bachelors,2016,Bangalore,3,25.0,Male,No,3,0
Bachelors,2014,Bangalore,3,36.0,Female,No,5,0
Masters,2017,New Delhi,2,30.0,Female,Yes,2,0
Bachelors,2013,New Delhi,2,28.0,Female,No,5,1
Bachelors,2017,Bangalore,3,27.0,Male,Yes,5,0
Bachelors,2017,Pune,3,27.0,Female,No,0,0
Bachelors,2013,Bangalore,3,26.0,Male,No,4,0
Bachelors,2014,Bangalore,3,30.0,Male,No,5,0
Bachelors,2016,Bangalore,3,36.0,Male,No,0,0
Bachelors,2012,Bangalore,3,26.0,Female,No,4,0
Bachelors,2017,New Delhi,2,33.0,Female,No,3,0
Bachelors,2015,Bangalore,2,32.0,Female,No,1,1
Bachelors,2016,New Delhi,3,31.0,Male,No,3,0
Bachelors,2017,Bangalore,3,29.0,Male,No,5,0
Bachelors,2014,Pune,2,25.0,Female,No,3,1
Masters,2017,New Delhi,2,31.0,Male,No,2,0
Bachelors,2013,Bangalore,3,22.0,Male,Yes,0,1
Bachelors,2015,Pune,1,22.0,Female,No,3,1
Bachelors,2013,Bangalore,3,26.0,Male,No,4,0
Bachelors,2018,Pune,3,32.0,Male,No,3,1
Bachelors,2016,Bangalore,3,39.0,Male,No,0,0
Bachelors,2015,Pune,2,24.0,Female,No,4,1
Masters,2018,Bangalore,3,33.0,Female,No,4,1
Masters,2014,New Delhi,3,28.0,Female,No,2,0
Masters,2015,Pune,3,27.0,Female,No,5,0
Bachelors,2012,Bangalore,3,27.0,Male,No,2,1
Bachelors,2018,New Delhi,2,29.0,Female,No,5,1
Bachelors,2014,Bangalore,1,36.0,Female,Yes,1,0
Bachelors,2017,New Delhi,3,29.0,Female,No,3,0
Bachelors,2012,Pune,2,31.0,Male,No,2,1
Bachelors,2013,New Delhi,3,29.0,Male,No,5,0
Bachelors,2016,Bangalore,3,28.0,Female,No,3,0
Masters,2017,New Delhi,2,31.0,Female,No,5,0
Bachelors,2012,Bangalore,3,29.0,Male,No,2,0
Bachelors,2012,Pune,3,34.0,Male,No,0,0
Bachelors,2017,Bangalore,2,34.0,Female,No,2,1
Bachelors,2017,New Delhi,1,41.0,Male,No,1,0
Bachelors,2015,Pune,2,27.0,Female,No,5,1
Masters,2017,Pune,3,25.0,Female,No,2,1
Bachelors,2016,Bangalore,3,26.0,Female,No,0,0
Bachelors,2015,Pune,3,32.0,Male,Yes,2,0
Bachelors,2016,Bangalore,3,26.0,Male,No,4,0
Bachelors,2012,Bangalore,3,31.0,Male,No,3,0
Masters,2013,New Delhi,3,28.0,Male,No,2,0
Bachelors,2016,Bangalore,1,33.0,Female,Yes,3,0
Masters,2012,Pune,3,27.0,Male,No,4,1
Bachelors,2017,Bangalore,3,25.0,Male,No,3,0
Masters,2015,New Delhi,3,36.0,Female,No,2,0
Bachelors,2016,Bangalore,3,32.0,Female,No,5,0
Bachelors,2016,Bangalore,3,31.0,Male,Yes,2,0
Bachelors,2017,Pune,3,28.0,Female,No,0,1
Masters,2018,New Delhi,3,24.0,Male,No,2,1
Bachelors,2013,Bangalore,3,39.0,Male,No,0,0
PHD,2017,New Delhi,3,35.0,Male,No,4,0
Bachelors,2016,Bangalore,3,35.0,Male,No,4,0
Bachelors,2012,Bangalore,3,29.0,Male,No,3,0
Masters,2015,Pune,3,28.0,Female,No,2,0
Bachelors,2014,Bangalore,3,25.0,Male,No,3,0
Masters,2013,New Delhi,3,36.0,Male,No,2,0
Bachelors,2014,Bangalore,3,25.0,Male,Yes,3,0
Bachelors,2016,Bangalore,3,34.0,Female,No,4,0
Bachelors,2018,Bangalore,3,28.0,Male,No,1,1
Bachelors,2015,Bangalore,3,36.0,Female,No,2,1
Bachelors,2015,New Delhi,3,30.0,Female,No,0,0
Bachelors,2014,Pune,2,27.0,Female,No,5,1
Bachelors,2014,Bangalore,3,24.0,Male,No,2,0
Bachelors,2014,Bangalore,3,24.0,Male,No,2,0
Bachelors,2015,Pune,3,41.0,Male,No,4,0
Bachelors,2012,Bangalore,3,32.0,Male,No,5,0
Bachelors,2016,Bangalore,3,38.0,Male,Yes,0,0
Bachelors,2015,Pune,2,23.0,Female,No,2,1
Bachelors,2012,Bangalore,3,32.0,Female,No,1,0
Bachelors,2017,Bangalore,3,35.0,Female,No,2,0
Bachelors,2015,Bangalore,3,28.0,Male,No,3,0
Bachelors,2013,Bangalore,3,26.0,Male,No,4,0
Masters,2014,New Delhi,3,26.0,Male,No,5,0
Masters,2012,New Delhi,3,30.0,Male,No,2,1
Bachelors,2014,Bangalore,3,28.0,Male,No,5,0
Masters,2017,New Delhi,2,29.0,Male,No,3,1
Bachelors,2015,Pune,2,36.0,Female,No,0,1
Bachelors,2018,Bangalore,3,36.0,Male,No,2,1
PHD,2018,New Delhi,3,36.0,Male,No,2,1
Bachelors,2018,Bangalore,3,26.0,Female,No,4,1
Bachelors,2014,Bangalore,1,29.0,Female,Yes,2,0
Bachelors,2018,Bangalore,3,34.0,Male,No,4,1
Bachelors,2017,New Delhi,2,34.0,Male,No,0,0
Bachelors,2013,Bangalore,3,26.0,Female,No,4,0
Bachelors,2014,Bangalore,3,27.0,Male,No,5,1
Bachelors,2013,Bangalore,3,26.0,Male,No,4,0
Bachelors,2017,Bangalore,3,29.0,Female,No,5,0
Bachelors,2017,New Delhi,2,22.0,Female,No,5,0
Bachelors,2015,Bangalore,3,28.0,Male,No,2,1
Bachelors,2012,Bangalore,3,38.0,Female,No,5,0
Masters,2017,New Delhi,1,37.0,Female,No,2,0
Masters,2015,New Delhi,3,36.0,Male,No,2,0
PHD,2016,New Delhi,3,26.0,Male,No,1,1
Bachelors,2018,Pune,3,28.0,Male,Yes,3,1
PHD,2016,Bangalore,3,28.0,Male,No,5,0
Bachelors,2017,New Delhi,1,31.0,Female,No,1,0
Bachelors,2012,Bangalore,3,26.0,Male,No,4,0
Bachelors,2016,Bangalore,3,27.0,Female,No,5,0
Bachelors,2016,New Delhi,3,38.0,Female,No,4,0
Bachelors,2015,Pune,2,23.0,Female,No,2,1
Masters,2016,New Delhi,3,33.0,Female,No,1,0
Bachelors,2017,Bangalore,3,25.0,Female,No,2,1
Bachelors,2017,Bangalore,3,35.0,Female,No,5,0
Bachelors,2015,Pune,3,25.0,Male,No,3,0
Masters,2013,New Delhi,3,24.0,Male,No,3,1
Masters,2017,New Delhi,3,28.0,Male,No,3,1
Bachelors,2015,Pune,3,25.0,Female,No,2,1
Bachelors,2012,Pune,3,37.0,Female,No,5,0
Bachelors,2015,Pune,2,25.0,Female,No,4,1
Bachelors,2016,New Delhi,3,28.0,Female,Yes,4,0
Bachelors,2012,Bangalore,3,37.0,Male,No,1,0
Bachelors,2017,Bangalore,1,28.0,Female,No,3,0
Bachelors,2012,Bangalore,3,38.0,Male,No,1,0
Bachelors,2017,Bangalore,3,37.0,Female,No,4,1
Bachelors,2015,Pune,3,27.0,Male,No,5,0
Bachelors,2012,Bangalore,3,31.0,Male,Yes,0,0
Bachelors,2017,Bangalore,3,39.0,Female,No,4,1
Bachelors,2013,Pune,3,27.0,Male,No,5,0
Bachelors,2013,Pune,2,38.0,Female,No,1,1
Bachelors,2012,Bangalore,3,24.0,Male,No,2,0
Bachelors,2017,New Delhi,3,25.0,Female,No,4,1
Bachelors,2016,Bangalore,3,26.0,Female,No,5,0
Masters,2014,Pune,3,36.0,Female,No,2,0
Bachelors,2015,Bangalore,3,39.0,Male,No,2,1
Bachelors,2014,Bangalore,3,27.0,Male,No,5,1
Bachelors,2014,Bangalore,3,24.0,Male,No,2,0
PHD,2014,New Delhi,3,33.0,Male,No,0,1
Masters,2017,Bangalore,3,27.0,Male,No,1,0
Bachelors,2017,Bangalore,3,26.0,Female,No,4,0
Bachelors,2012,Pune,1,28.0,Female,No,3,0
Bachelors,2013,Bangalore,3,28.0,Male,No,1,0
Masters,2017,Pune,3,33.0,Male,No,0,0
Bachelors,2017,Bangalore,3,33.0,Female,No,1,0
Bachelors,2014,Bangalore,3,25.0,Male,No,3,0
Bachelors,2014,Bangalore,3,25.0,Male,No,3,0
Bachelors,2013,Bangalore,3,27.0,Female,No,5,0
Bachelors,2013,Bangalore,3,37.0,Male,No,5,0
Bachelors,2017,New Delhi,2,28.0,Female,No,5,0
Bachelors,2012,Pune,1,27.0,Female,No,5,0
Bachelors,2012,Bangalore,3,33.0,Female,No,1,0
Bachelors,2015,Bangalore,3,25.0,Male,No,3,0
Bachelors,2017,Bangalore,3,30.0,Male,No,5,0
Masters,2017,Pune,2,26.0,Female,No,4,0
Masters,2017,New Delhi,2,34.0,Female,No,2,1
Bachelors,2014,New Delhi,3,28.0,Female,No,2,0
Bachelors,2017,Bangalore,3,24.0,Male,No,2,0
Bachelors,2018,Bangalore,3,34.0,Female,No,5,1
Bachelors,2018,New Delhi,3,30.0,Female,No,2,1
Bachelors,2018,New Delhi,3,40.0,Male,No,0,0
Bachelors,2017,Pune,2,26.0,Male,No,4,0
Bachelors,2015,Pune,3,32.0,Female,No,2,0
PHD,2014,Bangalore,3,27.0,Male,No,5,0
Bachelors,2017,Bangalore,2,23.0,Male,No,2,0
Bachelors,2015,Pune,3,24.0,Male,No,3,0
Bachelors,2013,Bangalore,3,30.0,Male,No,0,0
Bachelors,2015,Bangalore,3,32.0,Female,No,4,0
Masters,2015,Pune,2,39.0,Female,No,2,0
PHD,2013,New Delhi,3,24.0,Male,No,3,0
Bachelors,2013,Bangalore,3,32.0,Male,No,5,0
Bachelors,2016,Pune,3,31.0,Male,No,1,0
Bachelors,2017,Bangalore,3,29.0,Female,No,4,0
Masters,2017,New Delhi,2,27.0,Male,No,2,0
Bachelors,2014,Pune,2,27.0,Female,No,5,1
Bachelors,2013,Pune,2,29.0,Female,No,4,1
Bachelors,2013,Pune,3,38.0,Male,No,3,0
Bachelors,2015,Bangalore,3,30.0,Male,No,2,1
Bachelors,2016,Bangalore,3,28.0,Female,No,3,0
Bachelors,2014,Pune,3,36.0,Male,No,5,1
Bachelors,2012,Bangalore,3,36.0,Male,No,0,0
Masters,2013,New Delhi,1,30.0,Female,No,5,0
Bachelors,2015,Bangalore,3,36.0,Male,No,2,0
Bachelors,2017,Bangalore,3,40.0,Female,No,3,0
Bachelors,2014,Pune,2,36.0,Female,No,1,1
Bachelors,2017,Pune,3,30.0,Male,No,1,0
Bachelors,2013,Pune,2,31.0,Female,No,3,1
Bachelors,2012,New Delhi,2,32.0,Female,No,0,1
Bachelors,2014,Pune,3,25.0,Male,No,2,0
Bachelors,2018,Bangalore,3,26.0,Male,No,4,1
PHD,2015,New Delhi,2,39.0,Female,No,5,0
Masters,2012,Pune,3,25.0,Male,No,3,1
Masters,2017,Bangalore,1,26.0,Female,Yes,2,1
Bachelors,2014,Pune,3,32.0,Male,No,4,0
Bachelors,2018,Bangalore,3,38.0,Male,No,1,1
Bachelors,2017,New Delhi,2,27.0,Male,No,5,0
Masters,2012,Pune,3,25.0,Male,No,3,0
Bachelors,2013,Bangalore,3,38.0,Female,No,5,0
Masters,2013,Bangalore,3,30.0,Male,No,2,1
Bachelors,2012,Bangalore,3,34.0,Male,No,1,0
Bachelors,2014,Bangalore,3,39.0,Male,No,3,1
Bachelors,2013,Bangalore,3,32.0,Female,No,5,1
Bachelors,2015,Pune,3,24.0,Female,No,2,1
Bachelors,2016,Pune,3,26.0,Male,No,4,0
Masters,2015,Pune,3,40.0,Male,No,2,0
Bachelors,2017,Pune,3,24.0,Male,No,2,0
Bachelors,2016,Bangalore,3,41.0,Male,No,3,0
Bachelors,2018,Bangalore,3,27.0,Male,No,5,1
Masters,2017,New Delhi,2,38.0,Female,No,2,1
Bachelors,2017,Bangalore,3,41.0,Male,Yes,3,0
Bachelors,2012,Bangalore,3,36.0,Female,No,2,0
Bachelors,2013,Bangalore,3,28.0,Female,No,3,0
Masters,2018,New Delhi,3,39.0,Female,Yes,2,1
Bachelors,2018,Bangalore,3,25.0,Male,No,3,1
Bachelors,2014,Bangalore,3,35.0,Male,No,5,0
Bachelors,2013,Bangalore,3,26.0,Male,No,4,0
Bachelors,2014,Bangalore,3,29.0,Male,No,1,1
Bachelors,2015,Pune,2,30.0,Female,No,4,1
Bachelors,2015,Bangalore,3,25.0,Male,No,3,0
Bachelors,2016,New Delhi,3,28.0,Female,Yes,4,0
Bachelors,2017,New Delhi,3,32.0,Male,No,3,0
Bachelors,2017,Bangalore,3,25.0,Female,No,1,0
Bachelors,2013,New Delhi,2,37.0,Male,No,0,1
Bachelors,2016,Bangalore,3,24.0,Female,No,3,0
Bachelors,2017,Bangalore,3,30.0,Male,Yes,3,0
Bachelors,2014,New Delhi,3,26.0,Male,No,5,1
Bachelors,2016,Bangalore,3,26.0,Female,No,4,0
Bachelors,2015,New Delhi,2,25.0,Female,No,3,1
Bachelors,2012,Bangalore,3,26.0,Female,No,4,0
Bachelors,2013,Pune,2,37.0,Male,No,5,0
Bachelors,2013,Pune,3,29.0,Male,No,2,0
Bachelors,2016,Pune,1,33.0,Male,No,1,0
Bachelors,2017,Bangalore,3,24.0,Male,No,2,0
Bachelors,2016,New Delhi,3,26.0,Female,No,4,0
Bachelors,2018,Bangalore,3,29.0,Female,Yes,3,1
PHD,2018,Bangalore,3,33.0,Male,No,5,1
Bachelors,2015,Bangalore,3,39.0,Male,No,1,0
Masters,2017,New Delhi,2,28.0,Female,No,4,0
Bachelors,2018,Pune,2,38.0,Female,No,4,1
Bachelors,2016,New Delhi,3,28.0,Female,No,2,0
Bachelors,2016,Bangalore,3,26.0,Male,No,4,0
Bachelors,2017,Bangalore,3,24.0,Male,No,4,0
Masters,2017,Pune,2,26.0,Female,No,3,1
Masters,2017,Bangalore,2,28.0,Male,No,2,0
Bachelors,2017,Pune,2,24.0,Female,No,2,0
Bachelors,2015,Pune,3,35.0,Male,No,5,0
Bachelors,2017,New Delhi,2,26.0,Male,No,4,0
Bachelors,2017,Pune,3,27.0,Male,No,5,0
Bachelors,2017,Pune,2,30.0,Female,No,0,1
Bachelors,2012,Bangalore,3,35.0,Female,No,0,0
Bachelors,2013,Pune,2,26.0,Male,No,5,0
Bachelors,2015,Bangalore,3,24.0,Female,No,2,0
Bachelors,2016,Bangalore,3,28.0,Female,No,5,0
Bachelors,2013,Pune,2,32.0,Male,Yes,1,1
Bachelors,2018,Pune,3,28.0,Female,Yes,4,1
Bachelors,2013,Pune,2,31.0,Female,Yes,3,1
Masters,2017,New Delhi,3,29.0,Female,No,2,0
Bachelors,2016,Bangalore,3,39.0,Female,No,0,0
Bachelors,2015,Bangalore,2,26.0,Male,No,5,1
Bachelors,2015,New Delhi,3,29.0,Female,Yes,3,0
Bachelors,2016,Bangalore,3,26.0,Male,Yes,4,0
Bachelors,2015,Bangalore,3,29.0,Male,No,0,0
Bachelors,2014,Pune,3,36.0,Male,No,3,0
Masters,2018,Bangalore,3,23.0,Male,No,5,1
Masters,2014,Pune,3,39.0,Male,No,2,0
Bachelors,2014,Pune,3,30.0,Male,No,0,0
Bachelors,2013,Pune,3,27.0,Male,Yes,5,0
Bachelors,2013,Pune,3,27.0,Male,No,5,0
Bachelors,2013,Pune,2,24.0,Female,No,2,1
Bachelors,2014,Pune,3,27.0,Female,No,5,1
Masters,2017,New Delhi,2,28.0,Female,No,5,1
Masters,2017,New Delhi,2,34.0,Female,No,4,0
PHD,2016,New Delhi,3,28.0,Female,No,5,0
Bachelors,2015,Bangalore,3,33.0,Male,No,4,0
Masters,2017,New Delhi,2,24.0,Female,No,0,1
Bachelors,2014,Bangalore,3,29.0,Female,No,0,1
Masters,2017,New Delhi,2,25.0,Male,No,3,0
Bachelors,2018,Bangalore,3,28.0,Female,Yes,2,1
Bachelors,2017,Bangalore,3,30.0,Male,No,1,0
Masters,2018,Bangalore,3,33.0,Female,No,4,1
Bachelors,2015,Pune,3,26.0,Male,No,5,0
Bachelors,2014,Bangalore,3,29.0,Male,No,2,1
Bachelors,2017,Bangalore,3,38.0,Male,Yes,2,0
Bachelors,2013,Bangalore,3,35.0,Male,No,0,0
Bachelors,2014,Bangalore,3,22.0,Female,No,0,0
Bachelors,2017,Bangalore,3,38.0,Female,No,4,1
Masters,2018,New Delhi,3,30.0,Male,No,2,1
Bachelors,2017,New Delhi,3,27.0,Female,No,5,0
Bachelors,2012,Bangalore,3,32.0,Male,No,1,0
Bachelors,2013,Bangalore,3,26.0,Female,No,4,0
Bachelors,2015,Bangalore,3,33.0,Male,No,2,0
Bachelors,2018,Bangalore,3,35.0,Female,No,2,1
Bachelors,2016,Bangalore,3,26.0,Male,No,5,1
Bachelors,2017,Bangalore,1,24.0,Female,No,4,0
Bachelors,2017,Pune,2,28.0,Female,No,1,0
Bachelors,2016,New Delhi,3,30.0,Male,No,4,0
Masters,2017,New Delhi,2,27.0,Female,No,4,0
Bachelors,2014,Bangalore,3,27.0,Male,No,5,1
Bachelors,2016,Bangalore,3,38.0,Female,No,1,1
Bachelors,2015,Pune,2,27.0,Female,No,5,1
Bachelors,2013,Bangalore,3,34.0,Male,No,0,0
Masters,2017,New Delhi,3,23.0,Male,No,1,0
Bachelors,2017,New Delhi,3,28.0,Male,No,3,0
Bachelors,2014,Bangalore,3,36.0,Male,No,4,0
Bachelors,2016,Bangalore,3,26.0,Male,No,4,0
Bachelors,2012,Pune,3,24.0,Female,No,2,1
Masters,2017,New Delhi,2,28.0,Female,No,2,0
Bachelors,2015,Pune,3,30.0,Female,Yes,2,1
Bachelors,2014,Bangalore,3,26.0,Male,No,4,0
Bachelors,2017,Bangalore,3,28.0,Male,No,2,0
Bachelors,2017,Bangalore,1,28.0,Male,No,5,0
Bachelors,2016,Pune,1,26.0,Female,No,4,1
Masters,2017,Pune,2,31.0,Female,No,3,0
Bachelors,2016,Bangalore,3,24.0,Female,No,2,0
Masters,2013,Bangalore,3,27.0,Male,No,2,0
