gender,nationality,age,education_level,education_field,marital_status,family_residence,region,department,contract_type,employment_type,employee_status,job_level,job_title,performance_rating,remote_status,business_trips,hours_worked,overtime_hours,hourly_rate,weekly_earnings,bonus,percent_salary_hike,tenure_years,work-life_balance,distance_from_home
Female,Expat_Arab,27,Bachelors,STEM,Married,Within district,Dammam,HR,Fixed Term,FullTime,Active,L2,Manager,3,Remote,Travels rarely,41.344,9.534,13.452,676.672,0.091,0.154,6.344,4.03,16.784
Male,Saudi,18,High School,Social Science,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L5,Sales,3,On Site,Travels rarely,40.307,2.67,62.708,8020.444,0.393,0.002,22.254,4.11,29.393
Male,Expat_US,20,High School,Business,Unmarried,Within district,Buqaiq,Finance,Internship,FullTime,Active,L2,Manager,3,On Site,Travels rarely,40.202,15.372,17.725,561.751,0.125,0.001,12.415,4.255,23.734
Male,Saudi,48,Bachelors,Business,Unmarried,Within district,Dammam,HR,Internship,FullTime,Active,L2,Manager,3,Hybrid,Travels rarely,39.885,0.17,55.399,1119.233,0.154,0.063,11.785,3.761,29.016
Male,Expat_Arab,18,High School,Communication,Married,Within district,Dammam,HR,Fixed Term,FullTime,Active,L2,Media,3,Hybrid,Travels often,40.091,10.05,15.119,295.824,0.144,0.001,12.427,4.205,20.259
Female,Expat_Asia,45,High School,STEM,Married,Within district,Dammam,Accounting,Internship,FullTime,Active,L1,Designer,3,Remote,Travels rarely,40.445,1.21,11.213,274.02,0.156,0.2,16.727,1.6,21.983
Male,Saudi,32,High School,Business,Unmarried,Other district,Dammam,HR,Permanent,FullTime,Active,L1,Designer,3,Hybrid,Travels often,41.149,5.731,14.031,566.122,0.07,0.0,27.729,4.109,21.892
Male,Saudi,49,PhD,Business,Married,Within district,Dammam,HR,Fixed Term,PartTime,Active,L1,Analyst,2,On Site,Travels rarely,20.568,2.148,15.804,220.625,0.001,0.199,17.41,3.538,18.01
Male,Expat_Asia,19,High School,Social Science,Unmarried,Within district,Dammam,Customer Support,Fixed Term,FullTime,Active,L1,Designer,2,On Site,Travels rarely,40.476,12.499,16.046,878.324,0.14,0.021,15.15,4.333,11.381
Male,Saudi,55,High School,Humanities,Unmarried,Within district,Riyadh,HR,Internship,FullTime,Active,L1,Media,4,On Site,Travels often,41.407,2.901,14.074,686.422,0.0,0.0,11.422,4.452,26.562
Male,Saudi,58,High School,Social Science,Married,Within district,Dammam,HR,Fixed Term,PartTime,Active,L1,Manager,3,On Site,Travels often,21.545,3.85,15.662,306.164,0.0,0.081,15.288,3.789,11.256
Male,Expat_Arab,50,Bachelors,Humanities,Married,Within district,Dammam,HR,Internship,FullTime,Active,L1,Analyst,3,On Site,Travels often,40.115,4.043,9.776,469.452,0.105,0.077,13.276,3.939,16.186
Male,Saudi,35,High School,Business,Unmarried,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,2,Remote,Travels rarely,40.606,9.682,16.717,1340.454,0.071,0.199,15.548,3.962,24.774
Male,Expat_Arab,19,High School,Social Science,Married,Within district,Dammam,Design,Internship,PartTime,Active,L3,Media,3,Hybrid,Travels rarely,21.701,14.634,17.461,1319.737,0.105,0.001,14.729,4.305,14.678
Male,Saudi,29,Masters,Humanities,Unmarried,Within district,Khobar,Finance,Permanent,FullTime,Non-Active,L1,Analyst,3,On Site,Travels often,40.788,9.162,14.139,425.523,0.001,0.077,11.984,2.572,15.698
Male,Saudi,25,High School,Business,Married,Within district,Alhasa,HR,Internship,PartTime,Active,L2,Analyst,3,Remote,Travels rarely,19.965,2.816,14.404,165.101,0.046,0.199,10.305,3.702,28.505
Male,Saudi,30,Bachelors,Communication,Unmarried,Within district,Dammam,HR,Internship,FullTime,Active,L1,Designer,2,Hybrid,Travels rarely,42.548,7.204,13.481,451.838,0.214,0.111,17.703,4.091,30.104
Male,Saudi,27,High School,Humanities,Unmarried,Within district,Dammam,HR,Internship,FullTime,Active,L1,Manager,3,Hybrid,Travels often,39.851,9.609,14.275,479.588,0.164,0.198,22.214,4.439,22.798
Male,Expat_Arab,19,High School,Humanities,Married,Within district,Buqaiq,HR,Fixed Term,FullTime,Active,L1,Designer,3,Remote,Travels often,41.058,0.027,15.564,1092.531,0.0,0.001,10.251,3.661,29.695
Male,Saudi,28,High School,Humanities,Unmarried,Within district,Dammam,HR,Fixed Term,FullTime,Active,L1,Analyst,3,On Site,Travels rarely,40.127,8.077,43.527,654.554,0.001,0.057,17.664,4.624,12.506
Male,Saudi,51,High School,Communication,Unmarried,Other district,Dammam,Finance,Permanent,FullTime,Active,L2,Designer,3,Hybrid,Travels often,41.602,2.253,20.299,1089.736,0.066,0.2,31.971,4.462,12.772
Male,Saudi,62,High School,STEM,Married,Within district,Dammam,HR,Fixed Term,FullTime,Active,L5,Manager,3,Hybrid,Travels often,40.075,6.882,21.936,20742.097,0.0,0.0,13.985,3.925,18.674
Male,Expat_Arab,54,Masters,Communication,Unmarried,Within district,Dammam,Sales,Permanent,FullTime,Active,L1,Analyst,5,Hybrid,Travels often,41.85,0.359,14.868,504.458,0.002,0.0,10.43,2.085,14.197
Male,Expat_Arab,59,High School,Humanities,Married,Within district,Dammam,HR,Fixed Term,FullTime,Active,L1,Designer,4,Hybrid,Travels often,41.752,12.792,15.374,875.004,0.0,0.128,11.577,3.707,23.682
Male,Saudi,66,High School,Business,Unmarried,Within district,Dammam,HR,Internship,FullTime,Active,L1,Sales,4,On Site,Travels often,41.05,1.83,13.094,442.64,0.0,0.2,12.698,4.212,26.61
Male,Expat_Arab,51,Masters,STEM,Unmarried,Within district,Dammam,HR,Permanent,FullTime,Active,L2,Sales,4,Hybrid,Travels rarely,40.35,11.758,50.381,620.774,0.059,0.2,24.525,3.88,14.738
Male,Saudi,49,High School,Social Science,Unmarried,Within district,Dammam,Accounting,Permanent,FullTime,Active,L3,Analyst,4,Hybrid,Travels often,40.901,13.729,18.368,1571.72,0.079,0.0,8.304,3.991,18.675
Female,Expat_Arab,21,Bachelors,STEM,Unmarried,Within district,Dammam,Management,Permanent,FullTime,Active,L2,Designer,1,On Site,Travels rarely,40.43,14.964,16.967,538.12,0.0,0.053,14.935,4.212,21.299
Male,Saudi,22,High School,STEM,Unmarried,Within district,Khobar,HR,Permanent,FullTime,Active,L2,Designer,3,Hybrid,Travels often,39.976,7.379,20.37,750.462,0.001,0.044,16.217,3.387,21.919
Male,Expat_Europe,59,High School,Communication,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L3,Analyst,2,On Site,Travels rarely,41.206,2.535,15.657,1114.582,0.061,0.0,14.864,4.016,16.269
Male,Saudi,34,High School,Business,Unmarried,Within district,Dammam,Finance,Permanent,FullTime,Active,L1,Secretary,3,On Site,Travels rarely,39.866,14.041,15.221,813.862,0.001,0.065,14.101,4.088,24.847
Female,Saudi,27,High School,Business,Unmarried,Within district,Dammam,Finance,Fixed Term,FullTime,Active,L1,Analyst,3,On Site,Travels often,41.226,9.108,16.784,874.507,0.045,0.104,10.984,4.207,22.483
Female,Expat_Arab,27,High School,Communication,Unmarried,Within district,Dammam,Finance,Permanent,FullTime,Active,L1,Media,4,On Site,Travels rarely,39.598,10.908,15.572,833.963,0.0,0.071,17.981,3.603,6.02
Male,Saudi,38,High School,Humanities,Unmarried,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,3,On Site,Travels often,39.858,7.773,13.397,483.907,0.121,0.057,19.076,3.054,28.606
Male,Saudi,37,High School,Communication,Unmarried,Within district,Dammam,HR,Fixed Term,FullTime,Active,L1,Manager,4,On Site,Travels rarely,40.506,5.374,12.131,1334.504,0.145,0.083,13.185,3.045,21.492
Male,Saudi,29,High School,STEM,Unmarried,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Sales,1,Remote,Travels rarely,40.975,0.143,16.395,490.393,0.001,0.055,16.234,4.577,29.577
Male,Saudi,29,Bachelors,STEM,Unmarried,Within district,Dammam,HR,Internship,FullTime,Active,L2,Manager,3,Remote,Travels rarely,41.514,12.653,18.714,455.655,0.0,0.064,19.156,4.584,10.194
Male,Expat_Arab,26,High School,Business,Unmarried,Within district,Dammam,HR,Permanent,PartTime,Active,L4,Designer,5,On Site,Travels rarely,21.93,2.935,14.184,276.137,0.219,0.186,13.738,2.525,19.903
Female,Expat_Arab,58,High School,Humanities,Married,Within district,Dammam,Finance,Internship,FullTime,Active,L1,Sales,3,On Site,Travels rarely,40.431,4.462,13.873,304.962,0.141,0.001,13.196,3.664,10.184
Male,Saudi,55,High School,Humanities,Unmarried,Within district,Dammam,HR,Internship,PartTime,Active,L1,Manager,3,Remote,Travels often,16.723,13.975,12.299,402.166,0.0,0.137,11.599,1.805,21.1
Male,Expat_Arab,38,High School,Business,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L4,Analyst,4,Remote,Travels rarely,40.324,0.203,15.108,580.936,0.0,0.0,8.671,3.906,22.744
Male,Expat_Arab,24,High School,Business,Unmarried,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Designer,4,Remote,Travels rarely,40.676,0.135,15.795,546.449,0.054,0.157,15.531,4.266,29.631
Male,Expat_Arab,28,Masters,Humanities,Married,Within district,Alhasa,HR,Internship,FullTime,Non-Active,L1,Designer,3,Hybrid,Travels rarely,41.636,9.758,14.937,344.286,0.229,0.178,18.159,4.561,17.159
Male,Expat_US,19,High School,Humanities,Unmarried,Within district,Buqaiq,Finance,Internship,PartTime,Active,L1,Designer,3,Remote,Travels often,19.748,0.161,14.931,348.291,0.099,0.159,10.425,2.069,20.423
Male,Saudi,43,Bachelors,Humanities,Unmarried,Within district,Dammam,Customer Support,Permanent,PartTime,Active,L1,Designer,3,On Site,Travels rarely,41.307,12.873,11.403,448.023,0.156,0.0,21.846,3.37,31.159
Female,Expat_Asia,26,High School,Communication,Married,Within district,Dammam,Finance,Permanent,FullTime,Active,L1,Media,3,On Site,Travels often,41.834,9.486,14.067,541.823,0.099,0.199,8.424,3.111,14.494
Female,Saudi,26,High School,Business,Unmarried,Within district,Dammam,Finance,Fixed Term,FullTime,Active,L1,Designer,4,On Site,Travels rarely,38.71,15.386,17.664,659.12,0.069,0.001,24.592,4.137,21.411
Male,Saudi,51,High School,Communication,Unmarried,Within district,Dammam,Accounting,Fixed Term,FullTime,Active,L1,Designer,3,On Site,Travels often,40.839,0.155,12.596,391.378,0.001,0.145,6.505,4.257,23.641
Male,Expat_Arab,18,High School,Social Science,Unmarried,Within district,Dammam,Customer Support,Fixed Term,FullTime,Active,L1,Designer,3,Hybrid,Travels rarely,40.859,0.768,14.024,852.963,0.001,0.174,19.224,4.638,30.286
Male,Saudi,45,High School,Business,Married,Other district,Dammam,HR,Fixed Term,PartTime,Active,L1,Secretary,4,Remote,Travels often,41.985,16.993,13.075,482.813,0.124,0.0,17.971,2.922,15.412
Male,Expat_Arab,30,High School,Communication,Unmarried,Within district,Buqaiq,HR,Fixed Term,PartTime,Active,L1,Analyst,3,Remote,Travels often,23.73,2.774,15.51,480.248,0.0,0.145,22.834,3.553,29.279
Male,Expat_Arab,28,High School,Business,Unmarried,Within district,Dammam,Customer Support,Internship,FullTime,Active,L1,Analyst,3,Remote,Travels often,40.295,7.635,19.445,1347.019,0.001,0.2,28.628,3.846,20.243
Male,Expat_Arab,24,PhD,Business,Married,Within district,Dammam,HR,Internship,PartTime,Active,L1,Sales,3,On Site,Travels rarely,39.735,11.84,47.461,378.632,0.0,0.001,12.584,3.922,29.712
Male,Saudi,34,Bachelors,Business,Unmarried,Within district,Jeddah,Finance,Internship,FullTime,Active,L3,Designer,3,On Site,Travels often,41.535,14.149,16.205,581.732,0.0,0.2,12.584,4.208,15.244
Male,Saudi,55,High School,Communication,Unmarried,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Analyst,3,On Site,Travels often,39.599,1.22,12.573,341.995,0.051,0.0,27.016,3.958,16.721
Male,Saudi,41,High School,Business,Married,Within district,Dammam,Finance,Internship,PartTime,Active,L1,Designer,3,Remote,Travels often,24.714,3.488,14.928,232.067,0.126,0.2,11.42,4.07,11.416
Female,Saudi,27,Bachelors,Communication,Married,Within district,Dammam,HR,Zero Hours,FullTime,Active,L1,Designer,3,On Site,Travels rarely,40.694,6.083,13.51,522.84,0.0,0.2,15.391,3.886,18.262
Male,Saudi,25,High School,Humanities,Married,Within district,Dammam,Finance,Permanent,PartTime,Active,L1,Analyst,4,Hybrid,Travels rarely,22.927,0.135,13.82,251.988,0.0,0.0,14.85,4.259,21.486
Male,Expat_Europe,29,High School,Social Science,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L2,Designer,4,Hybrid,Travels often,41.161,5.328,17.049,535.566,0.145,0.0,10.288,2.657,31.114
Female,Expat_Arab,56,High School,Social Science,Unmarried,Within district,Dammam,HR,Fixed Term,PartTime,Active,L1,Designer,5,Hybrid,Travels rarely,25.107,0.183,13.028,120.395,0.001,0.2,16.457,3.524,21.511
Male,Expat_Arab,62,Bachelors,Communication,Unmarried,Within district,Buqaiq,HR,Internship,PartTime,Active,L1,Sales,3,Remote,Travels often,18.682,0.176,12.787,130.627,0.0,0.017,14.611,3.404,8.888
Male,Saudi,46,High School,Business,Married,Within district,Dammam,Finance,Permanent,PartTime,Active,L2,Designer,3,Hybrid,Travels often,19.609,3.372,13.473,355.909,0.0,0.071,11.987,2.332,29.64
Female,Saudi,28,High School,Business,Unmarried,Other district,Dammam,Finance,Internship,FullTime,Active,L1,Media,4,On Site,Travels often,39.756,3.838,15.133,486.736,0.204,0.0,15.255,1.476,23.421
Male,Saudi,44,High School,Social Science,Married,Within district,Dammam,Finance,Fixed Term,FullTime,Active,L4,Designer,3,On Site,Travels rarely,40.987,13.39,16.703,637.237,0.0,0.002,9.146,3.882,23.028
Male,Saudi,27,Masters,Communication,Unmarried,Within district,Dammam,Finance,Permanent,FullTime,Active,L1,Manager,3,On Site,Travels often,40.041,14.82,14.349,629.738,0.0,0.0,25.03,3.994,16.776
Male,Saudi,31,Bachelors,Humanities,Unmarried,Within district,Dammam,Finance,Permanent,FullTime,Active,L1,Analyst,3,Remote,Travels often,40.827,7.357,14.755,329.353,0.0,0.0,15.298,1.551,8.959
Male,Saudi,27,High School,Business,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,3,Hybrid,Travels often,41.088,0.0,12.471,809.6,0.203,0.019,22.699,3.544,7.498
Male,Saudi,32,High School,Business,Unmarried,Within district,Dammam,Finance,Permanent,FullTime,Active,L1,Manager,4,On Site,Travels rarely,40.124,7.918,14.26,262.395,0.05,0.124,17.146,4.903,25.836
Male,Expat_Arab,66,Masters,STEM,Married,Within district,Dammam,Design,Internship,PartTime,Active,L4,Analyst,3,On Site,Travels rarely,41.208,0.134,17.722,11304.648,0.0,0.026,13.515,2.82,25.144
Male,Expat_Asia,30,High School,STEM,Unmarried,Within district,Jeddah,Finance,Internship,FullTime,Active,L1,Manager,3,Hybrid,Travels often,41.688,13.777,14.641,649.462,0.002,0.0,8.146,4.063,25.019
Male,Saudi,44,High School,Business,Unmarried,Within district,Buqaiq,Finance,Internship,PartTime,Active,L1,Media,5,On Site,Travels rarely,23.696,1.242,18.106,245.45,0.169,0.183,15.853,3.739,23.473
Male,Expat_US,53,Masters,Social Science,Married,Within district,Dammam,Finance,Internship,FullTime,Active,L1,Media,5,Remote,Travels rarely,42.229,2.609,18.495,2057.656,0.126,0.199,9.484,3.783,14.217
Male,Expat_Arab,55,High School,Humanities,Married,Within district,Dammam,HR,Internship,PartTime,Active,L1,Designer,3,On Site,Travels often,41.929,3.223,15.506,367.846,0.0,0.001,25.601,4.326,20.779
Female,Expat_Arab,30,High School,Humanities,Married,Within district,Khobar,HR,Fixed Term,FullTime,Non-Active,L1,Secretary,3,Hybrid,Travels rarely,40.598,6.223,14.241,496.041,0.0,0.199,9.94,4.174,23.273
Male,Saudi,19,High School,STEM,Married,Within district,Dammam,HR,Internship,FullTime,Active,L1,Media,3,On Site,Travels rarely,38.549,13.15,15.929,420.46,0.133,0.0,14.141,4.089,18.626
Female,Saudi,33,High School,Business,Unmarried,Within district,Dammam,Finance,Permanent,FullTime,Active,L1,Sales,3,On Site,Travels rarely,40.785,6.895,14.509,585.547,0.002,0.199,21.443,3.986,13.598
Male,Expat_Asia,37,High School,Communication,Married,Other district,Dammam,Customer Support,Permanent,FullTime,Active,L5,Manager,3,On Site,Travels rarely,39.806,3.396,32.113,1425.724,0.143,0.0,14.393,4.149,16.848
Male,Saudi,22,Masters,Communication,Married,Within district,Dammam,Sales,Permanent,FullTime,Active,L4,Designer,3,On Site,Travels rarely,20.383,2.815,26.865,27254.353,0.001,0.0,16.533,2.853,24.593
Male,Saudi,42,High School,Business,Unmarried,Within district,Dammam,Finance,Permanent,FullTime,Active,L4,Manager,4,On Site,Travels rarely,41.132,6.352,14.961,1384.344,0.0,0.029,13.47,4.073,20.146
Male,Expat_Arab,31,High School,Business,Unmarried,Other district,Dammam,Finance,Permanent,FullTime,Active,L1,Sales,3,Remote,Travels rarely,41.971,2.883,15.212,464.466,0.0,0.199,15.459,4.491,10.674
Female,Saudi,27,Bachelors,Communication,Unmarried,Within district,Dammam,HR,Internship,FullTime,Active,L1,Designer,4,Hybrid,Travels rarely,41.586,4.261,9.45,511.892,0.001,0.153,10.319,3.179,16.785
Male,Expat_Europe,30,Bachelors,Humanities,Unmarried,Within district,Dammam,IT,Fixed Term,PartTime,Active,L1,Analyst,3,Hybrid,Travels often,23.505,1.336,12.75,598.728,0.079,0.2,16.604,2.483,28.538
Male,Saudi,23,High School,Social Science,Married,Within district,Dammam,Finance,Permanent,FullTime,Active,L2,Designer,3,On Site,Travels often,41.707,9.853,44.294,5482.915,0.225,0.199,12.935,3.647,18.197
Male,Expat_Europe,24,High School,Humanities,Unmarried,Within district,Jeddah,Finance,Zero Hours,PartTime,Active,L1,Manager,5,Hybrid,Travels rarely,18.9,3.025,15.796,446.298,0.0,0.001,16.657,1.843,9.853
Male,Expat_US,39,High School,STEM,Unmarried,Within district,Dammam,IT,Zero Hours,FullTime,Active,L2,Sales,4,Remote,Travels rarely,39.817,12.752,28.043,1260.513,0.165,0.2,14.468,4.215,30.547
Female,Expat_Asia,46,High School,Communication,Married,Within district,Riyadh,Sales,Internship,PartTime,Active,L1,Designer,5,Remote,Travels rarely,42.408,6.098,16.24,390.605,0.147,0.002,5.792,3.662,16.13
Female,Saudi,23,Masters,Business,Married,Within district,Dammam,Finance,Permanent,FullTime,Active,L1,Sales,3,Remote,Travels rarely,40.035,4.171,14.153,411.493,0.002,0.001,19.603,4.662,16.018
Male,Saudi,28,High School,Social Science,Unmarried,Within district,Riyadh,Finance,Fixed Term,FullTime,Active,L5,Designer,3,On Site,Travels rarely,40.812,0.863,23.987,3193.022,0.078,0.0,22.874,4.433,11.112
Male,Expat_Arab,19,High School,Humanities,Married,Within district,Dammam,HR,Permanent,PartTime,Active,L1,Secretary,4,Remote,Travels rarely,22.706,2.98,15.256,447.086,0.0,0.0,11.772,4.012,27.678
Male,Expat_Arab,33,High School,Business,Unmarried,Within district,Dammam,IT,Internship,PartTime,Active,L4,Designer,5,On Site,Travels rarely,22.073,0.753,17.103,338.156,0.0,0.2,8.257,2.654,16.301
Female,Saudi,63,High School,Business,Married,Within district,Dammam,Finance,Internship,PartTime,Active,L1,Analyst,3,Hybrid,Travels rarely,23.287,1.175,17.779,123.833,0.129,0.173,14.294,3.341,10.85
Male,Saudi,24,High School,Social Science,Married,Other district,Dammam,Finance,Internship,FullTime,Active,L1,Media,3,Hybrid,Travels often,40.635,4.756,16.329,485.795,0.0,0.2,9.026,3.571,21.834
Male,Saudi,18,Masters,STEM,Married,Within district,Dammam,HR,Fixed Term,FullTime,Active,L1,Media,3,On Site,Travels often,41.133,12.585,19.092,614.283,0.002,0.035,24.333,3.762,12.33
Female,Saudi,35,High School,Business,Unmarried,Within district,Dammam,Finance,Permanent,FullTime,Active,L1,Analyst,3,On Site,Travels rarely,39.598,9.134,20.216,840.076,0.001,0.028,22.981,3.963,20.735
Male,Saudi,28,High School,Business,Married,Within district,Alhasa,HR,Zero Hours,FullTime,Active,L5,Analyst,3,Hybrid,Travels rarely,41.246,12.054,19.094,25200.365,0.0,0.074,9.533,4.394,22.87
Male,Expat_Asia,18,High School,STEM,Unmarried,Within district,Dammam,HR,Permanent,FullTime,Active,L2,Designer,4,Hybrid,Travels often,40.4,0.109,17.82,690.01,0.068,0.198,6.858,3.139,9.701
Male,Saudi,33,High School,Communication,Unmarried,Within district,Riyadh,HR,Permanent,FullTime,Active,L1,Analyst,3,On Site,Travels often,39.364,2.57,14.244,251.435,0.046,0.0,20.743,2.819,23.902
Male,Expat_Arab,18,High School,Social Science,Unmarried,Within district,Dammam,HR,Fixed Term,FullTime,Active,L4,Designer,3,Hybrid,Travels rarely,40.585,12.551,45.456,3884.381,0.001,0.198,8.6,4.249,18.572
