age,attrition_raw,business_travel,department,distance_from_home_km,education_level,education_field,environment_satisfaction,gender,job_involvement,job_level,job_role,job_satisfaction,marital_status,monthly_income,num_companies_worked,overtime_flag,pct_salary_hike,relationship_satisfaction,stock_option_level,total_working_years,training_times_last_year,years_at_company,years_in_current_role,years_since_last_promotion,years_with_curr_manager,voluntary_exit_flag,salary_band,seniority_level,performance_score,bonus_pct,promotion_eligibility,overtime_hours_per_month,attrition_risk_score,skill_rating,total_annual_compensation,remote_work_pct,work_life_score,burnout_index,manager_rating,peer_rating,overall_360_score,team_size,career_advancement_score
36,No,Travel_Rarely,Research & Development,9,2,Medical,2,Male,2,2,Manufacturing Director,2,Divorced,8847,2,Yes,11,3,1,13,2,3,2,0,2,0,Band_5,Mid,1.67,5.01,0,8,2.484,1.87,113478,36.5,3.55,1.93,3.21,2.2,2.23,10,1.94
27,No,Travel_Rarely,Research & Development,3,4,Medical,1,Male,2,1,Research Scientist,4,Single,2045,0,No,13,4,0,5,0,4,2,1,1,0,Band_1,Junior,1.4,3.13,0,0,0.691,2.04,26157,44.9,3.91,1.58,3.78,2.3,2.54,11,0.74
20,Yes,Travel_Rarely,Research & Development,10,1,Medical,4,Male,3,1,Research Scientist,3,Single,1009,1,Yes,11,4,0,1,5,1,0,1,1,1,Band_1,Junior,2.47,5.32,0,15,1.939,2.2,15000,50.4,3.5,1.69,3.78,3.06,3.11,10,0.96
33,Yes,Travel_Frequently,Research & Development,3,3,Life Sciences,1,Male,3,1,Research Scientist,1,Single,3348,1,Yes,11,1,0,10,3,10,8,9,7,1,Band_2,Junior,2.2,5.18,0,21,4.122,2.65,45344,43.5,3.22,3.21,2.15,3.34,2.65,9,0.04
35,No,Non-Travel,Research & Development,3,3,Life Sciences,3,Male,2,1,Laboratory Technician,3,Married,1281,1,No,18,3,2,1,3,1,0,0,0,0,Band_1,Junior,1.8,4.11,0,0,0.818,2.34,17171,54.2,4.04,0.83,2.6,2.48,2.17,7,1.5
23,No,Travel_Rarely,Research & Development,4,3,Medical,1,Male,4,1,Research Scientist,1,Married,2819,2,No,16,1,1,5,3,3,2,0,2,0,Band_2,Junior,2.6,5.98,0,0,2.686,2.4,35928,41.5,4.54,1.18,1.61,3.85,2.7,11,1.93
25,No,Travel_Rarely,Sales,8,3,Life Sciences,4,Male,4,2,Sales Executive,2,Married,4851,0,No,22,3,1,4,4,3,2,1,2,0,Band_3,Junior,4.73,11.36,1,0,1.483,2.64,66435,24.6,3.65,0.75,3.21,4.0,3.97,14,3.16
38,No,Travel_Rarely,Sales,7,4,Marketing,4,Female,2,2,Sales Executive,4,Single,4028,0,No,20,1,0,8,2,7,7,0,5,0,Band_3,Junior,3.67,9.88,0,0,0.0,2.61,56339,25.0,3.66,0.74,1.99,2.65,2.66,13,2.09
29,No,Travel_Frequently,Research & Development,1,4,Life Sciences,2,Male,1,1,Research Scientist,4,Divorced,2720,1,No,18,4,1,10,5,10,7,2,8,0,Band_2,Junior,1.67,4.47,0,0,0.23,3.42,36392,47.3,3.95,1.22,4.62,2.47,2.99,9,1.03
48,No,Travel_Rarely,Sales,2,1,Marketing,2,Male,4,2,Sales Executive,2,Married,8120,3,No,12,4,0,12,3,2,2,2,2,0,Band_5,Mid,2.6,8.16,0,0,1.419,1.77,105919,12.4,3.49,1.52,4.01,3.47,3.35,15,0.66
27,No,Travel_Frequently,Sales,3,1,Medical,4,Female,4,2,Sales Executive,4,Divorced,4647,1,Yes,20,2,2,6,3,6,5,0,4,0,Band_3,Junior,4.6,10.98,0,24,1.492,1.91,62968,17.5,2.79,2.66,2.69,3.55,3.54,15,1.98
37,No,Travel_Rarely,Research & Development,10,2,Life Sciences,4,Male,4,1,Research Scientist,4,Single,4680,3,No,17,1,0,4,2,1,0,0,0,0,Band_3,Junior,2.47,6.03,0,0,0.333,1.8,59519,35.5,3.79,0.66,1.0,3.49,2.27,10,1.66
50,No,Travel_Rarely,Research & Development,28,1,Medical,4,Male,4,1,Laboratory Technician,3,Married,3221,1,Yes,11,3,3,20,3,20,8,3,8,0,Band_2,Junior,2.6,5.55,0,24,3.318,2.4,47166,34.5,3.01,2.52,3.82,3.85,3.39,9,1.18
34,No,Travel_Rarely,Research & Development,9,3,Medical,4,Female,2,3,Healthcare Representative,2,Single,8621,1,No,14,2,0,9,3,8,7,7,7,0,Band_5,Mid,1.8,6.14,0,0,1.665,2.58,111001,55.1,4.71,0.07,2.95,2.63,2.43,12,0.62
24,Yes,Travel_Rarely,Sales,3,2,Life Sciences,1,Female,3,2,Sales Executive,3,Single,4577,9,No,14,1,0,4,3,2,2,2,0,1,Band_3,Junior,2.2,6.07,0,0,1.373,2.07,58004,10.2,3.47,1.87,1.0,2.98,1.96,15,0.55
39,No,Travel_Rarely,Research & Development,2,4,Technical Degree,4,Female,2,2,Healthcare Representative,3,Single,4553,1,No,11,1,0,20,4,20,7,11,10,0,Band_3,Mid,1.93,6.44,0,0,0.495,3.53,64443,43.2,3.89,0.6,2.33,3.2,2.29,10,0.63
32,No,Travel_Rarely,Sales,10,3,Marketing,4,Male,3,2,Sales Executive,4,Single,5396,1,No,12,4,0,10,2,10,7,0,8,0,Band_4,Junior,2.07,6.08,0,0,0.0,2.42,71689,8.1,2.77,1.31,4.62,3.2,3.31,15,2.46
50,Yes,Travel_Frequently,Sales,8,2,Technical Degree,2,Male,3,2,Sales Executive,3,Married,6796,3,Yes,14,1,1,18,4,4,3,1,3,1,Band_5,Mid,2.33,8.2,0,11,2.02,2.37,90936,0.0,2.98,2.47,1.77,3.17,2.29,16,0.94
38,No,Travel_Rarely,Research & Development,1,4,Life Sciences,2,Female,4,2,Healthcare Representative,4,Single,7625,0,No,13,3,0,10,4,9,7,1,8,0,Band_5,Junior,2.73,6.7,1,0,0.461,3.15,99520,43.5,3.23,1.69,3.82,4.31,3.46,7,3.12
27,No,Travel_Rarely,Research & Development,1,2,Life Sciences,3,Female,3,3,Manufacturing Director,1,Married,7412,1,No,11,4,0,9,3,9,7,0,7,0,Band_5,Mid,2.2,6.11,0,0,1.908,2.32,96730,39.0,3.84,0.96,4.55,3.14,3.28,13,2.15
32,No,Travel_Rarely,Research & Development,3,2,Life Sciences,3,Female,3,3,Research Director,4,Single,11159,3,No,15,4,0,10,6,7,7,7,7,0,Band_6,Mid,2.6,6.67,0,0,0.739,2.94,144061,52.3,4.01,0.85,4.55,3.51,3.64,12,0.31
47,No,Travel_Rarely,Sales,14,4,Marketing,4,Male,3,2,Sales Executive,1,Single,4960,2,No,12,4,0,20,2,7,7,1,7,0,Band_4,Mid,2.07,7.29,0,0,2.405,2.61,65724,16.0,3.54,0.82,4.55,3.31,3.33,14,0.83
40,No,Travel_Frequently,Sales,5,4,Life Sciences,4,Male,2,3,Sales Executive,1,Married,10475,5,Yes,21,3,1,20,2,18,13,1,12,0,Band_5,Mid,3.67,11.16,1,19,3.218,3.0,142809,12.6,2.88,2.32,4.02,2.88,3.49,14,3.47
53,No,Travel_Rarely,Research & Development,7,3,Life Sciences,3,Male,4,4,Research Director,3,Married,14814,3,No,19,3,0,32,3,5,1,1,3,0,Band_6,Senior,2.6,7.86,0,0,0.812,2.48,193539,48.2,3.96,0.88,3.37,3.9,3.19,15,0.96
41,No,Travel_Rarely,Human Resources,10,4,Human Resources,2,Male,2,5,Manager,4,Divorced,19141,3,No,15,2,3,23,2,21,6,12,6,0,Band_6,Director,1.67,7.47,0,0,0.703,3.1,252359,18.0,2.9,1.9,2.88,2.94,2.55,14,1.14
60,No,Travel_Rarely,Sales,16,4,Marketing,1,Male,3,2,Sales Executive,1,Single,5405,8,No,14,4,0,10,1,2,2,2,2,0,Band_4,Junior,1.93,5.44,0,0,2.893,2.2,68842,12.7,3.5,1.85,4.01,3.06,2.71,11,0.77
27,No,Travel_Frequently,Research & Development,10,2,Life Sciences,4,Male,3,3,Manufacturing Director,1,Divorced,8793,1,No,21,3,2,9,4,9,7,1,7,0,Band_5,Mid,4.33,11.42,1,0,1.835,2.55,119504,50.0,3.31,0.97,3.75,3.28,3.91,12,2.95
41,No,Travel_Rarely,Human Resources,1,3,Human Resources,4,Male,2,5,Manager,3,Married,19189,1,No,12,2,1,22,3,22,7,2,10,0,Band_6,Director,1.8,6.24,0,0,0.65,3.07,249421,40.0,3.85,0.62,3.13,2.93,2.38,10,1.38
50,No,Travel_Rarely,Sales,8,4,Marketing,4,Male,3,1,Sales Representative,2,Married,3875,7,No,15,4,1,4,2,2,2,2,2,0,Band_3,Junior,2.07,5.62,0,0,1.442,2.44,50195,24.9,3.66,0.74,4.01,3.21,2.92,12,0.65
28,Yes,Travel_Rarely,Research & Development,1,2,Life Sciences,1,Female,1,1,Research Scientist,2,Single,2216,7,Yes,13,4,0,10,4,7,7,3,7,1,Band_1,Junior,1.53,2.51,0,13,2.416,2.48,28073,31.5,3.32,2.7,4.55,1.9,2.64,9,0.9
36,No,Non-Travel,Research & Development,8,3,Life Sciences,1,Female,4,3,Research Director,1,Married,11713,9,No,14,1,1,10,2,8,7,0,5,0,Band_6,Mid,2.47,6.45,0,0,2.845,2.35,152031,41.9,3.88,1.6,1.99,3.82,2.97,10,1.87
38,No,Travel_Rarely,Research & Development,1,3,Life Sciences,3,Female,3,3,Manufacturing Director,3,Single,7861,4,Yes,14,4,0,10,4,1,0,0,0,0,Band_5,Mid,2.33,6.69,0,10,1.458,2.57,102552,39.1,4.18,1.31,3.4,3.29,3.19,11,1.83
44,No,Non-Travel,Research & Development,24,3,Medical,1,Male,1,1,Laboratory Technician,3,Single,3708,2,No,14,3,0,9,5,5,2,1,4,0,Band_3,Junior,1.67,3.57,0,0,1.776,2.94,48523,46.4,3.93,1.57,3.49,2.18,2.54,9,0.95
47,No,Travel_Frequently,Sales,3,3,Medical,4,Female,3,4,Sales Executive,3,Divorced,13770,9,Yes,12,4,2,28,2,22,2,11,13,0,Band_6,Senior,2.07,8.88,0,28,2.469,2.84,184209,8.1,1.87,3.47,4.86,3.45,3.5,17,0.74
30,No,Travel_Rarely,Sales,27,5,Marketing,3,Male,3,2,Sales Executive,4,Divorced,5304,7,No,23,4,1,10,2,8,7,7,7,0,Band_4,Junior,4.07,10.21,0,0,1.302,2.95,71717,6.1,2.75,1.66,4.55,3.52,3.85,15,0.15
29,No,Travel_Rarely,Sales,10,3,Life Sciences,3,Male,3,1,Sales Representative,3,Single,2642,1,No,11,3,0,1,6,1,0,0,0,0,Band_2,Junior,2.6,7.25,0,0,1.327,3.03,34590,16.2,3.54,1.15,2.6,3.57,2.91,11,1.93
42,Yes,Travel_Frequently,Research & Development,19,3,Medical,3,Male,4,1,Research Scientist,3,Divorced,2759,6,Yes,12,4,0,7,2,2,2,2,2,1,Band_2,Junior,2.47,4.86,0,19,2.668,2.14,35161,36.2,3.19,2.45,4.01,3.69,3.31,10,0.67
43,No,Travel_Frequently,Sales,15,3,Life Sciences,4,Male,2,2,Sales Executive,4,Married,6804,3,No,18,3,1,7,5,2,2,2,2,0,Band_5,Junior,2.07,6.36,0,0,0.717,2.84,86221,0.0,3.33,0.96,3.21,2.79,2.59,12,0.89
34,No,Travel_Rarely,Research & Development,8,2,Medical,2,Female,3,2,Healthcare Representative,3,Single,6142,3,No,11,4,0,10,2,5,1,4,3,0,Band_4,Junior,2.07,4.84,0,0,1.316,1.94,78830,36.8,3.81,1.31,4.17,2.9,3.07,7,0.41
23,No,Travel_Rarely,Research & Development,9,1,Medical,2,Male,3,1,Laboratory Technician,1,Married,2500,1,No,14,4,1,5,2,4,3,0,2,0,Band_1,Junior,2.07,4.7,0,0,2.141,1.61,32402,42.1,4.55,0.84,4.01,2.7,2.88,9,1.77
39,No,Travel_Rarely,Human Resources,3,3,Human Resources,3,Female,4,2,Human Resources,2,Married,6389,9,No,15,3,1,12,3,8,3,3,6,0,Band_4,Mid,2.6,6.42,0,0,1.11,2.58,85122,20.2,2.26,1.97,3.68,3.96,3.49,7,0.8
56,No,Travel_Rarely,Research & Development,9,3,Medical,3,Male,3,4,Healthcare Representative,4,Married,11103,7,No,11,3,0,30,1,10,7,1,1,0,Band_6,Senior,1.93,7.36,0,0,0.771,2.18,145340,44.6,3.24,1.35,2.98,3.05,2.4,11,0.93
40,No,Travel_Rarely,Research & Development,2,1,Medical,4,Female,2,1,Research Scientist,4,Single,2342,0,Yes,20,4,0,5,2,4,2,2,3,0,Band_1,Junior,3.67,8.95,0,6,0.682,1.61,32554,43.7,3.04,1.48,4.17,2.04,3.37,9,0.9
27,No,Travel_Rarely,Research & Development,7,3,Medical,4,Female,2,2,Healthcare Representative,1,Single,6811,8,No,19,1,0,9,2,7,6,0,7,0,Band_5,Junior,1.67,3.61,0,0,1.943,2.31,85419,38.7,2.5,1.49,2.15,2.46,1.97,11,2.24
29,No,Travel_Rarely,Sales,10,3,Marketing,4,Male,3,1,Sales Representative,2,Divorced,2297,1,No,14,4,2,2,2,2,2,2,2,0,Band_1,Junior,2.07,5.86,0,0,1.754,2.14,28857,15.0,3.53,0.83,4.01,3.03,2.99,13,0.88
53,No,Travel_Rarely,Research & Development,6,3,Life Sciences,4,Male,3,2,Laboratory Technician,4,Single,2450,2,No,17,4,0,19,4,2,2,2,2,0,Band_1,Mid,2.33,6.19,0,0,0.412,2.6,32297,44.5,3.91,0.58,4.01,3.31,3.25,12,0.66
35,No,Non-Travel,Research & Development,2,4,Life Sciences,4,Female,3,2,Healthcare Representative,1,Divorced,5093,2,No,11,1,1,16,2,1,0,0,0,0,Band_4,Mid,2.07,5.49,0,0,1.821,2.4,65588,53.5,4.69,0.08,1.0,3.18,1.89,9,1.66
32,No,Travel_Frequently,Research & Development,24,4,Life Sciences,1,Male,3,2,Laboratory Technician,4,Married,5309,1,No,15,4,2,10,2,10,8,4,7,0,Band_4,Junior,2.07,3.89,0,0,1.396,2.72,67920,43.4,3.9,1.59,4.55,3.38,3.35,7,0.6
38,No,Travel_Rarely,Research & Development,2,5,Medical,4,Male,3,1,Research Scientist,3,Married,3057,6,Yes,13,2,1,6,0,1,0,0,1,0,Band_2,Junior,1.8,3.49,0,17,2.067,2.24,38234,44.8,2.03,2.75,2.18,3.09,2.29,8,1.88
34,No,Travel_Rarely,Research & Development,8,5,Life Sciences,2,Female,3,2,Manufacturing Director,1,Divorced,5121,3,No,14,3,1,7,3,0,0,0,0,0,Band_4,Junior,2.2,4.75,0,0,2.482,2.9,63266,40.5,3.86,1.28,2.6,3.49,2.65,10,1.61
52,No,Travel_Rarely,Sales,3,4,Marketing,3,Male,2,4,Manager,1,Married,16856,1,No,11,1,0,34,3,34,6,1,16,0,Band_6,Director,1.8,10.1,0,0,1.869,3.79,231056,7.9,4.1,0.79,2.57,3.36,2.48,21,2.21
33,Yes,Travel_Rarely,Research & Development,1,4,Other,4,Male,3,1,Research Scientist,4,Single,2686,1,Yes,13,3,0,10,2,10,9,7,8,1,Band_2,Junior,2.07,4.54,0,6,0.26,2.72,36865,50.7,3.13,1.42,3.82,3.38,3.06,7,0.57
25,No,Travel_Rarely,Sales,26,1,Medical,3,Female,3,2,Sales Executive,4,Single,6180,1,No,23,2,0,6,5,6,5,1,4,0,Band_4,Junior,4.47,10.76,1,0,1.258,2.38,83292,4.7,2.73,1.67,2.69,3.17,3.36,13,2.78
45,No,Travel_Rarely,Sales,2,2,Technical Degree,2,Male,1,2,Sales Representative,3,Single,6632,0,No,13,1,0,9,3,8,7,3,1,0,Band_5,Junior,1.4,5.03,0,0,0.7,2.28,85388,12.1,3.49,1.52,1.38,1.78,1.51,12,1.07
23,No,Travel_Rarely,Research & Development,10,1,Medical,1,Male,4,1,Research Scientist,3,Single,3505,1,No,18,4,0,2,3,2,2,0,2,0,Band_2,Junior,2.6,6.01,0,0,1.727,1.77,44184,38.5,3.83,1.63,4.01,3.47,3.32,10,1.84
47,Yes,Travel_Frequently,Sales,27,2,Life Sciences,2,Female,4,2,Sales Executive,3,Single,6397,4,Yes,12,4,0,8,2,5,4,1,3,1,Band_4,Junior,2.47,6.79,0,14,2.751,1.94,82708,14.1,3.06,2.59,4.17,3.57,3.32,12,0.7
34,No,Travel_Rarely,Sales,2,3,Other,4,Male,3,2,Sales Executive,4,Single,6274,1,No,22,3,0,6,5,6,5,1,4,0,Band_4,Junior,4.47,10.82,1,0,0.115,2.98,86341,3.4,3.38,0.92,3.49,3.54,4.04,13,2.8
55,Yes,Travel_Rarely,Research & Development,2,3,Medical,4,Male,3,5,Manager,1,Married,19859,5,Yes,13,4,1,24,2,5,2,1,4,1,Band_6,Director,2.07,9.28,0,22,3.031,2.24,261731,51.8,3.29,2.22,4.29,3.09,3.2,17,1.34
36,No,Non-Travel,Sales,8,4,Life Sciences,1,Male,2,3,Sales Executive,1,Single,7587,1,No,15,2,0,10,1,10,7,0,9,0,Band_5,Mid,1.53,6.45,0,0,2.546,2.48,98614,8.5,3.44,1.88,3.07,2.57,2.34,15,2.52
52,No,Non-Travel,Research & Development,19,4,Medical,4,Male,3,1,Research Scientist,4,Married,4258,0,No,18,1,1,5,3,4,3,1,2,0,Band_3,Junior,2.2,4.06,0,0,0.548,2.74,53919,57.2,4.07,0.48,1.61,3.39,2.37,10,1.19
26,No,Travel_Frequently,Research & Development,1,2,Life Sciences,1,Female,1,1,Laboratory Technician,4,Divorced,4364,3,No,14,1,1,5,2,2,2,2,0,0,Band_3,Junior,1.27,2.77,0,0,0.651,1.84,53041,35.8,3.8,1.65,1.0,1.51,1.12,10,0.9
29,No,Travel_Rarely,Research & Development,27,3,Medical,2,Female,3,2,Healthcare Representative,3,Married,4335,4,No,12,1,1,11,3,8,7,1,1,0,Band_3,Mid,2.2,6.42,0,0,2.408,2.58,56548,33.2,3.1,1.77,1.38,3.29,2.19,11,1.37
26,Yes,Travel_Rarely,Sales,8,3,Technical Degree,4,Male,2,2,Sales Executive,1,Single,5326,6,No,17,3,0,6,2,4,3,1,2,1,Band_4,Junior,1.67,4.71,0,0,2.2,2.21,69011,3.1,2.71,1.35,3.21,2.4,2.39,12,1.08
34,No,Travel_Rarely,Research & Development,1,4,Life Sciences,2,Female,4,1,Research Scientist,4,Single,3280,2,No,16,3,0,10,2,4,2,1,3,0,Band_2,Junior,2.47,5.46,0,0,0.529,2.51,42395,33.9,3.77,1.34,3.37,3.92,3.07,11,1.02
54,No,Travel_Rarely,Research & Development,19,4,Medical,4,Female,3,2,Manufacturing Director,1,Divorced,5485,9,Yes,11,2,2,9,4,5,3,1,4,0,Band_4,Junior,2.33,4.34,0,18,3.532,3.01,71439,33.9,3.19,2.06,2.69,3.56,2.87,8,1.11
27,No,Travel_Frequently,Sales,8,1,Marketing,3,Male,3,2,Sales Executive,4,Married,4342,0,No,19,2,1,5,3,4,2,1,1,0,Band_3,Junior,2.2,6.96,0,0,0.675,1.84,56654,13.0,3.5,1.18,2.18,2.84,2.32,15,1.13
37,No,Travel_Rarely,Research & Development,10,1,Life Sciences,4,Female,3,1,Research Scientist,1,Divorced,2782,0,Yes,13,2,2,6,3,5,3,4,3,0,Band_2,Junior,2.2,5.41,0,25,3.881,1.88,36411,45.0,2.44,2.94,2.57,2.87,2.49,11,0.23
38,No,Travel_Frequently,Research & Development,2,4,Life Sciences,1,Female,4,2,Manufacturing Director,1,Single,5980,6,Yes,12,4,0,17,2,15,7,4,12,0,Band_4,Mid,2.47,6.74,0,12,2.989,2.89,80859,41.2,3.48,2.54,4.82,4.15,3.73,11,0.91
34,No,Travel_Rarely,Research & Development,2,4,Medical,3,Female,2,1,Research Scientist,1,Single,4381,1,No,11,3,0,6,3,6,5,1,3,0,Band_3,Junior,1.8,4.11,0,0,1.893,2.81,54095,41.9,3.88,0.94,3.37,2.77,3.0,11,1.37
35,No,Travel_Rarely,Sales,8,4,Life Sciences,1,Female,3,1,Sales Representative,4,Married,2572,1,No,16,2,1,3,1,3,2,0,2,0,Band_2,Junior,1.93,4.51,0,0,0.584,2.24,33170,3.2,2.71,2.35,2.41,3.09,2.37,14,1.79
30,No,Travel_Rarely,Research & Development,1,3,Life Sciences,4,Male,1,1,Laboratory Technician,3,Married,3833,3,No,21,3,2,7,2,2,2,0,2,0,Band_3,Junior,3.27,6.5,0,0,0.778,2.14,49447,58.2,4.09,0.47,3.21,1.69,2.53,10,1.73
40,No,Travel_Frequently,Research & Development,2,2,Medical,3,Female,4,2,Healthcare Representative,2,Married,4244,1,No,24,4,1,8,2,8,7,3,7,0,Band_3,Junior,4.47,9.5,1,0,1.786,2.05,58955,39.1,3.84,0.96,4.55,3.64,4.06,7,2.72
34,No,Travel_Rarely,Sales,8,2,Life Sciences,3,Female,3,2,Sales Executive,1,Married,6500,5,No,17,2,1,6,1,3,2,1,2,0,Band_4,Junior,1.93,5.18,0,0,2.16,1.64,83562,0.0,3.33,1.29,2.41,2.72,2.43,11,0.75
42,No,Travel_Frequently,Research & Development,8,3,Life Sciences,2,Male,3,5,Manager,4,Divorced,18430,1,No,13,2,1,24,4,24,7,14,9,0,Band_6,Director,2.33,9.92,0,0,0.294,3.37,248192,51.4,3.33,1.62,3.07,3.77,3.18,13,0.43
23,Yes,Travel_Rarely,Research & Development,6,3,Life Sciences,3,Male,4,1,Laboratory Technician,1,Married,1601,1,Yes,21,3,2,1,2,0,0,0,0,1,Band_1,Junior,4.47,10.64,0,5,2.522,2.07,22250,43.3,3.73,1.31,2.6,3.65,3.49,7,2.04
24,No,Non-Travel,Research & Development,9,3,Life Sciences,3,Male,2,1,Laboratory Technician,2,Divorced,2694,1,No,11,3,3,1,4,1,0,0,0,0,Band_2,Junior,1.93,3.62,0,0,1.45,2.57,33538,61.3,4.13,0.78,2.6,2.62,2.52,11,1.67
52,No,Travel_Rarely,Research & Development,11,4,Life Sciences,4,Female,3,2,Laboratory Technician,3,Married,3149,8,No,20,2,1,9,3,5,2,1,4,0,Band_2,Junior,4.2,8.65,0,0,0.802,2.78,41583,40.8,3.86,0.62,2.69,3.42,3.53,7,0.98
50,No,Travel_Rarely,Research & Development,2,3,Medical,3,Male,3,4,Research Director,3,Married,17639,5,No,16,4,0,30,3,4,3,0,3,0,Band_6,Senior,2.2,7.91,0,0,0.943,2.44,229569,51.8,4.0,0.86,4.17,3.21,3.17,11,1.72
29,Yes,Travel_Rarely,Research & Development,1,2,Life Sciences,2,Female,2,1,Laboratory Technician,1,Married,2319,1,Yes,11,4,1,1,1,1,0,0,0,1,Band_1,Junior,1.53,4.16,0,11,2.879,1.57,29073,53.7,3.67,2.02,3.4,2.01,2.3,11,2.1
33,No,Travel_Rarely,Research & Development,7,3,Medical,3,Male,3,3,Research Director,3,Married,11691,0,No,11,4,0,14,3,13,9,3,7,0,Band_6,Mid,2.2,5.68,0,0,0.91,2.76,152741,40.8,4.53,0.52,4.55,3.4,3.4,10,0.97
33,Yes,Travel_Rarely,Sales,16,3,Marketing,1,Female,3,2,Sales Executive,1,Single,5324,5,No,15,3,0,6,3,3,2,0,2,1,Band_4,Junior,2.2,6.41,0,0,2.779,2.4,69006,2.1,3.36,1.94,3.21,3.18,2.95,15,1.78
47,No,Travel_Rarely,Research & Development,2,2,Other,3,Female,3,4,Manager,4,Married,16752,1,Yes,11,3,1,26,3,26,14,3,0,0,Band_6,Senior,2.2,8.7,0,26,2.014,2.91,225178,50.9,2.49,3.29,2.6,3.49,2.77,15,0.87
36,No,Travel_Rarely,Research & Development,1,3,Other,3,Female,3,2,Manufacturing Director,2,Married,5228,0,No,15,1,1,10,2,9,7,0,5,0,Band_4,Junior,2.07,3.68,0,0,1.239,2.38,68015,49.6,3.98,0.87,1.99,3.17,2.29,9,1.94
29,No,Travel_Rarely,Research & Development,23,2,Life Sciences,3,Male,4,1,Research Scientist,3,Married,2700,1,No,24,3,1,10,3,10,7,0,7,0,Band_2,Junior,4.6,9.28,0,0,1.408,2.35,38781,33.7,3.77,1.01,3.75,3.82,4.05,11,2.21
58,Yes,Travel_Rarely,Research & Development,2,4,Life Sciences,4,Male,3,5,Research Director,2,Single,19246,7,Yes,12,4,0,40,2,31,15,13,8,1,Band_6,Director,2.07,8.8,0,29,2.986,3.45,259653,36.0,2.86,2.89,4.62,3.82,3.73,17,1.03
35,No,Travel_Rarely,Research & Development,1,4,Life Sciences,4,Female,4,1,Research Scientist,3,Single,2506,3,No,13,3,0,7,0,2,2,2,2,0,Band_1,Junior,2.2,4.53,0,0,0.617,1.97,33070,24.7,3.65,0.75,3.21,3.59,3.0,7,0.6
42,No,Travel_Rarely,Research & Development,1,2,Life Sciences,4,Female,2,2,Manufacturing Director,4,Married,6062,9,Yes,13,4,1,8,4,4,3,0,2,0,Band_4,Junior,1.93,4.62,0,7,0.427,2.37,77592,49.8,3.75,1.08,4.01,2.5,2.93,7,1.93
28,Yes,Travel_Rarely,Research & Development,2,4,Medical,3,Male,3,1,Research Scientist,3,Single,4382,6,No,17,4,0,5,3,2,2,2,1,1,Band_3,Junior,2.2,4.91,0,0,0.524,2.67,55800,42.9,3.22,1.36,3.78,3.35,3.16,8,0.76
36,No,Travel_Rarely,Human Resources,13,3,Human Resources,3,Male,3,1,Human Resources,2,Married,2143,4,No,13,2,1,8,2,5,2,0,4,0,Band_1,Junior,2.07,2.62,0,0,1.995,2.24,28631,28.7,3.71,1.04,2.69,3.09,2.63,6,1.9
32,No,Travel_Rarely,Research & Development,4,3,Life Sciences,3,Female,2,2,Manufacturing Director,3,Married,6162,1,No,12,3,1,14,3,14,13,6,8,0,Band_4,Mid,1.8,5.69,0,0,0.331,2.79,81579,31.5,3.74,1.03,3.82,2.75,2.81,12,0.7
40,No,Travel_Frequently,Research & Development,16,4,Medical,1,Male,2,2,Laboratory Technician,3,Single,5094,6,No,14,4,0,10,6,1,0,0,0,0,Band_4,Junior,2.2,4.5,0,0,1.726,3.34,64155,36.2,3.8,1.65,3.4,3.09,2.99,7,1.53
30,No,Travel_Rarely,Research & Development,2,3,Medical,3,Female,2,2,Manufacturing Director,4,Single,6877,5,Yes,24,2,0,12,4,0,0,0,0,0,Band_5,Mid,3.93,10.63,0,18,1.332,2.53,92674,41.2,2.62,2.76,1.8,2.6,2.87,9,2.39
45,No,Travel_Rarely,Research & Development,2,3,Life Sciences,2,Female,2,1,Research Scientist,3,Single,2274,1,No,14,4,0,1,3,1,0,0,0,0,Band_1,Junior,1.8,3.62,0,0,1.073,2.34,29823,39.6,3.85,1.29,3.4,2.48,2.6,8,1.71
42,No,Travel_Rarely,Research & Development,29,3,Life Sciences,2,Male,3,2,Manufacturing Director,2,Married,4434,1,No,13,4,1,10,3,9,8,7,8,0,Band_3,Junior,2.2,4.47,0,0,2.761,2.62,57830,45.9,3.26,1.67,4.62,3.32,3.3,8,0.45
38,No,Travel_Frequently,Research & Development,12,3,Life Sciences,1,Male,2,2,Healthcare Representative,1,Divorced,6288,2,No,15,3,1,13,3,4,3,1,2,0,Band_4,Mid,1.8,5.7,0,0,2.988,2.44,80394,49.7,3.31,1.97,3.21,2.54,2.56,13,1.08
34,No,Travel_Frequently,Research & Development,16,4,Life Sciences,3,Female,2,1,Research Scientist,4,Single,2553,1,No,16,3,0,6,3,5,2,1,3,0,Band_1,Junior,1.8,4.31,0,0,0.668,2.78,34377,63.2,4.15,0.76,3.37,2.75,2.63,8,0.87
49,Yes,Travel_Rarely,Sales,11,3,Marketing,3,Female,3,3,Sales Executive,4,Married,7654,1,No,18,1,2,9,3,9,8,7,7,1,Band_5,Mid,2.2,8.01,0,0,0.739,2.62,102095,7.8,4.1,0.79,2.15,3.32,2.48,17,0.4
55,Yes,Travel_Rarely,Sales,2,1,Medical,3,Male,3,2,Sales Executive,4,Single,5160,4,No,16,3,0,12,3,9,7,7,3,1,Band_4,Mid,2.2,6.95,0,0,0.307,2.01,68726,16.9,2.89,1.57,3.37,2.95,3.16,13,0.4
